customer_id,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state
60c2f9b2b8dd9bf27b121138f323aa0b,9bc158770d28e135f48b0c3fb2c21d27,97590,rosario do sul,RS
6a81e067c92bf11135c074c637f12ad2,739283599a6b3eee618b32951add63f3,22775,rio de janeiro,RJ
6a9cb951f5f44cb1c5f3f2a34dfe16e8,860052aea27ab400cbe474e6956013fc,78050,cuiaba,MT
a6ec03047faf83b7f778f3e0154ad1ec,74d28f63a21769ce52c0c0bce7908955,2402,sao paulo,SP
b0d8f7648894c3e70452444a98591a4a,35eb2f5565a1100fd2224bf0617e3cca,96195,cristal,RS
50f2efb2a5ba41f1b0c67ddb1daf86eb,8cbd2553bd61c34b3437e60a4caa7abf,36145,olaria,MG
adbc2217b86ee7ec989768e3b5787d81,6d69d0679df6373f318bef6b148b46a3,88160,biguacu,SC
312ec22f9f8df7a4d0d911a806e2357a,35959524cab90aa984ed033080d984a0,92025,canoas,RS
392a865dcdc7870d3796cb245d0d4718,c83039cce4da4aa2c06232f596d03261,99840,sananduva,RS
aee24a1fc1dd85d97c08c4e3dbdae462,6b581771d162e6a0463cc44b333323d3,85170,pinhao,PR
dc1cead92f997743b2af1652866ae92f,cb3e91187f0dd795238541d2ac599892,78520,guaranta do norte,MT
c5cec2f88aa92fc22fae96e287c61ff9,3136c4d6231ed845c91d5e1959f76437,13181,sumare,SP
ddc1e728d2de6666c8a01a42901d36c3,e411f7646017f3ade17f5db10505736b,17890,junqueiropolis,SP
bb5d58576b061cb88c8de69676bb7d8a,7cf613c023176a33d36c5b2de7ec8ef3,24220,niteroi,RJ
bfaa59943933939eb6bfb564519e794e,6e9a6867883241de50a7ec48ea84e946,12919,braganca paulista,SP
9a2dd61cc19001c3ace30736bb37b2cb,4dba78a69f5fb2d5ba4bdf9696e1eb8f,23954,angra dos reis,RJ
0c37e6b998e499f5716f0f3dd4ea98f1,f1f592fb544276b17419f0f2ade09036,12010,taubate,SP
fecfd9ec343c6f14772632fd353af15c,f87108f2ff59f6cbc898ca230483c0ab,7807,franco da rocha,SP
15fac012004dcb19b9c9b0c83cf76d63,699718da03289d4dc724e6c219ce379d,13735,mococa,SP
3106fe6ef3e7aa3053de377e22826161,d99d9eec199e32dcde0efedc42a64724,90620,porto alegre,RS
39321fee4780214055b7f625d3254dc8,9382ef645ba8683e5afe03653e7013b9,21931,rio de janeiro,RJ
72d5bcd92b9e55444e84cccf4d9d4abf,6a17ba1b358ca3d186765586914d8d84,71680,brasilia,DF
e68e6423401e85c138229b23d4bf4761,3e43e6105506432c953e165fb2acf44c,11700,praia grande,SP
b1025fe116e2906edeb529c659bac499,dad734f5dab8c6886e88a58e1148c7ea,30140,belo horizonte,MG
bd82e5acdc4197ed672255f002b9cc45,2062829df366557aaf33d5f28c84318a,25933,mage,RJ
e911b98a78cc611363070276582bb7ce,dda24f6536ae79e4f92c12c27207336f,3005,sao paulo,SP
f444bb4bffe058f24c3b5b5a0c0f46b6,03fd9f7966e4ffe00c2ca9705132171b,9911,diadema,SP
c93ebba7ff597e5be398633ecd66561f,df28a378659710f7afb9ab93f642db3d,11704,praia grande,SP
d0032c57dc4c36fe0474fb56a0cbb26e,d71570ea536d0fac5d29f190e01d51ed,13560,sao carlos,SP
43ee577ee14b2c4137d7a3d2945947a9,19af9b225f66ff34c9759c845af428a3,58695,desterro,PB
f10660ad53717d153c4b1d78e7286ee2,ee94e2204c097dc6fe7f938e6d264059,5210,sao paulo,SP
bf623f05377fb0a53548f51e46ec101b,507cff4bb2b1f277f32e98042c2eacef,32072,contagem,MG
51f11cd231668386157c2a09980fa895,5d8fcdebd7b75af7343ce4a74facd844,1228,sao paulo,SP
eb1926683b7e7d8b5634bdb8c1e37d27,d98c90a1c09ca7c950ce2d2e543fb206,9820,sao bernardo do campo,SP
8a80473d5bd79f9961f1c23e548eb1bb,15b37c98751a70255537c02f031d1c8d,72225,brasilia,DF
c5651f386e4b8ce6b97577c7c4af5e9c,efd9a6c82e7ac52dfef075391523eb04,1321,sao paulo,SP
99894d64cc603d4288c12feeea4cd198,4f6b048ca4c0cfae805e333ec00d6e67,3622,sao paulo,SP
e1f83f004fde6fc507ed5c75b2c98d70,42ded8c28b329a7b6e465aa5abc884b8,12092,taubate,SP
ea58ac92790dd12b742089da5ea69a4a,8f975a2db915de9376b489443ab78b43,76920,ouro preto do oeste,RO
ed76cdbb0c0ff741552f5ec16de70723,27882c07591b6e9fca6661b9e14c6978,89770,seara,SC
c3e462c26638331a7fae3e19689325b5,10a814c43b431694b54439ca6f964812,30882,belo horizonte,MG
7f836deb6a37a05769e7881b81fe689f,0880af84ae25cc581ecc9b9f9f2d0231,83602,campo largo,PR
1030b28d807d5003f132f34e5bf014d8,30b13da62761605132178625ac472bfc,74810,goiania,GO
59e332f4d0312e62e17ae68c81aae8cc,211af9953196ee0d130c9e98c1750872,16700,guararapes,SP
27436e9495d5df1bcb0b2240182960d6,cde21887e86a254eab4799aec212b7b7,39570,grao mogol,MG
0c2f6a31ec4940b249ed3e65304a8a6e,adf4fe4a0c7455d38ce27058d4b85f97,17022,bauru,SP
ae90fb51bbb3bc7230dae1122a4e1e24,9e30b232ba6ef1aea396bf9c64b71e89,72130,brasilia,DF
178850fca63c022ac730d9836256d29d,11abb5530db9840be4b5287c63e6e7e1,36240,santos dumont,MG
5f825bf617f8288a4cb4f50c3c179794,4bd7f188edf5bda0c155c8460457d76b,33913,ribeirao das neves,MG
99ae056139c928155fbb6789440c8824,362f74c1d6e7015625b8464d05a8a149,3520,sao paulo,SP
64a11246814d265d2b9fbe7011f72a77,dcc8a356f6950f0084fe9af38dffdd35,22631,rio de janeiro,RJ
3119195c7ca0da07f02a118f1fd13499,337a05aac67932c3968596778d7dbf08,17022,bauru,SP
0a3a69ed8321984a63be9ae06d997c4a,aac2d2806373a68287b29825b4496317,18108,sorocaba,SP
f8b520e355ce4e8d4ddff7f6f9ec7830,a8f046bfb80f2c0d7e44f80e5c3d906d,88210,porto belo,SC
77cc50c78dcf4dc34e444fceb2e397aa,775ff4510c7aba4f6bdd138182373df7,38200,frutal,MG
b3d95ced976e3195fb9218d0852eb885,feeca4444e6651005e53f2d57cb104b2,13580,ribeirao bonito,SP
4654d165d5c3a8e7c52566a5ec9f8994,5867d607f21d034a52fc575882dcaa2e,55606,vitoria de santo antao,PE
124b8498222b87507f630671dcf95385,318b8659483e12e9cbe1e6550d97f9d9,89052,blumenau,SC
0b325ef40af7bb04108befbdcc9b224c,70f0fca2435f0fa72fe85699630791fc,85415,cafelandia,PR
a7efc7f9a3444cd0b3d780d5a060b2c6,9439251e563c4ea556db0b4dd90e6ea6,3310,sao paulo,SP
8959f0ac02b89693bdaff818e5a09176,d710ad04396d290564a7206e4c703b45,91150,porto alegre,RS
30e94070e398e38b4210bc35d84627fb,282dc4abbf2759fb9bb77217f5cd6c4c,27197,pinheiral,RJ
acd575d7382968889f41a5a3f37510dd,323c4e9d78f774df9255793377ce636e,77645,lajeado,TO
1a6829104b045d6b112f944fda049193,7060e43af707b9e0b1c47015abd862f1,18730,itai,SP
7b57816eb86d27beaec4487edb99a0b8,11fb9ab1fb8ca11233c6226932335408,38195,conquista,MG
584bf232568cdc865dbce9805fae40bb,2e47587263901bab0b00e50b3ea55349,72641,brasilia,DF
57d673d104da338f0c80a321e20ef683,517bc0cb24ae14a8a8c9e4151025cd2e,11040,santos,SP
7859881299efaa8a5fe772a7c1d7b215,d948e8bdd06e8774ed77c2114de68e6f,20941,rio de janeiro,RJ
9d9e0a32046baab34af9079307a57062,9f209af49a8a6e3383f55c0eda2e705b,18072,sorocaba,SP
37381a9cfb51c58446a57073ce3c1f83,50fb6089c263c3a5b990f3e30395598f,12570,aparecida,SP
8a8c2e93d6ec33bb908f101211d78227,ce6932a8f9402aa406573c59594f2ae0,29101,vila velha,ES
43d906d27e14ab387350f31222f9a3a4,821f53b27e4b64f4f37a864b1b05d097,13465,americana,SP
5310ae71dd819077e7b2ec40525d1110,d5d80ce310a2a201de1fe880dfe7b73f,88015,florianopolis,SC
dfbbd201fb084e2ec56f8c93e8cf1421,6abcf0b657d294f0de5e96131b1368e6,16370,promissao,SP
92dd835c0a01f474014b0a888b5bef93,91049771b745aa43500e4c82ed6a2241,2276,sao paulo,SP
33615d52f0c92e6958cc42155ec4f68b,0bc23481391b2c2c074ec00191e794af,90035,porto alegre,RS
ed8be358abd6a8b37ba8cc9d485e7bbb,f1efc19f85b4823a0bfde8f77f913207,95097,caxias do sul,RS
56d8324b1de540272cf519a7ee409c24,9a07e60345e320d904ab205aa8a1e4ad,20211,rio de janeiro,RJ
1c732f9f971197a78a3fbe8d68f3a336,fb08e5d25419baa8f083307b5dae8db5,9682,sao bernardo do campo,SP
dff05c8eceda05173f9124e80e286170,bc02a06ff7438f1c8247554ce5035faf,22250,rio de janeiro,RJ
914f42ccf18ace2f564032913dce6bed,ee2f423348d2b22b19bff9446cf39f2e,63502,iguatu,CE
550928a8edc4e99aaf5e530c3e3759ce,abe400901c993bb696f6212598ab5f20,18705,avare,SP
ad7544bc1e8bd63b6a36063a278b16b7,b4bd5b8eddca5e0b8e0a80a3b4d5e9f9,37200,lavras,MG
0b5a1629eed016661c0b65ad74c64965,0cdc6bb18b566d7ef6635a7fcae5b312,4814,sao paulo,SP
54ad906d580b519997fe18d8420acdd1,f598ccdf77c6728c42c32ce9f8ae0e20,6401,barueri,SP
cd2b0b6fa9ebbfb21e1f95f5ec70db2d,c04dccbb7aa2e6073045c4c85d4c3078,33115,santa luzia,MG
78f06a489006676218bbd6653cc79c47,1ee8d4a5f182a64ee49185d3c534f3c4,23821,itaguai,RJ
74203cd183d2faf3deb5629c6846362b,e96c10f142f3a616d0ec9c73cb3f0a98,5128,sao paulo,SP
cfca6800e760905907c4f40b45424745,6ad8b4d9cdddf93bca459b4821e1a81b,6765,taboao da serra,SP
2a16be3ba0e087da21ba61fbc73f36bc,b7ffc4ce087edab67829aa5316f08e9e,98801,santo angelo,RS
8c20aad00d2f654343fc7d190048235b,9bf23870370b60c094d0206cc3330d6d,12914,braganca paulista,SP
bd574aa2df7e753d954064917212f352,0535dec8f608efd1246d1a4d5ab6f771,4690,sao paulo,SP
e3267c909d1d6265381c696a7576de9c,2d2f7d6477a42e44e8f888b5dfabfbf4,30575,belo horizonte,MG
f296f065f766d3d3394724a630e6d846,aad5cd11cc925d1ab1292283dc04af9b,5203,sao paulo,SP
e46281bc93a3e0a5e9043f4a19dd541c,ab63cccdc1367499b533e102cc9631d5,92030,canoas,RS
bc3327481eb6481c9de552b1b15abf6e,3acd02ebfa5992ca408cbc3da8718093,18078,sorocaba,SP
d7f0e97224e87c4a571980b74994a951,0669bf2cb4551389e155f7daa3c1156e,15808,catanduva,SP
f7bdab6e68a28bf26acc7cbd785790fc,95a4a22f35928ef1a276bdef2d07081f,13219,jundiai,SP
ecd03985c15a896c85a422875492ea22,2fb17d901aaf96439e259ec89ed36d32,35060,governador valadares,MG
186d5e15485ff2afa04f02bd00aee4a4,dc9108cdc59294eebe936e0971e6da63,60865,fortaleza,CE
57458ec5d4b1bcb40817a87cd407898f,e2226f481eef03f2876d1a27f0f4b1b0,11030,santos,SP
1a954bbd169e7813291d468aff07267d,a8e08d4f5f9bbf0b7834866de94b6aee,17511,marilia,SP
45b86506b463d521ae4213504874baf6,6412aa74da46cb3373ac10fa00843ea2,37540,santa rita do sapucai,MG
b09ff235742f48bfa743f3e9474d36ef,016a5760b723a3a0bcb4b294d4bc6b45,7197,guarulhos,SP
278003098109cfa2d2625f4772cb2a57,ffd2aa973e106c7d7218a960320420bd,13416,piracicaba,SP
97ebd831465dcafb7b8aba3bed42adaa,e15bbe8fc7504d0075b5835a1b306ada,20031,rio de janeiro,RJ
5c6fc6203282033c16b64ea68ed111e4,03d4953a455f8489e712ea80699de878,9820,sao bernardo do campo,SP
c96e4b1faa66775c112927045ead1c5d,5f2eb40c7352bf49c3876e764133f0c2,15700,jales,SP
fe49969f691a19b92762d85744ec8226,aec17bbaff43f7d302094a3169d8a1ce,23017,rio de janeiro,RJ
812a63ff144b41eb8a0a01ed1b654056,2b49a7b7c7f0a75aa6d8950f02cb9182,25065,duque de caxias,RJ
75e1c6b3663a6b192922db91c754d164,44c25e0d681c18ccc5461789f3cac74f,48900,juazeiro,BA
c18b64a465c9f5309872862fe7e84ca6,a1d02d8e96f1691603036bfcad4df844,88034,florianopolis,SC
57125f5e79965d52dfa4302dba5d869f,9a376ff06ccaae65a04b1b1c5535fc75,27110,barra do pirai,RJ
e64de5d804d3158ba8baf701952683d5,bafb028d76909431de5d03693482a0a9,39401,montes claros,MG
e1f0628e6af27a0bc119d2e597c619bb,2b8649d1a9912afc25d2943a04782756,3177,sao paulo,SP
33a0ede763ee223996e200f111e33592,dfaeedb50d4f20b01551db05f8c0691d,14403,franca,SP
3916988227a640a3c0a13ca4c6aeec4c,6e5d1583af43662a90f510c655aea105,29931,sao mateus,ES
90006c9239e7ad344dfc506766bd4a9d,b0393dd04c5516902c42d133f56fcee2,14708,bebedouro,SP
7c81a72e2604e2e4d33c3d3757596c44,cfc4edb67377c3fcbbc3ac1d2012f869,58175,cuite,PB
714b234caa9995c089fcd8c7d7a77490,50950a1d1b1bba05dafe04579df8fe91,24756,sao goncalo,RJ
6b5f0c5649681bd400a97b1f8872f21f,c9eeb722e345d9d30bd9c199909c0353,88818,criciuma,SC
3cb9c099a7c6bc5ce1d4e1f8e2ea6644,76c97e01b5a2a58b8456c4db49bd988b,37478,soledade de minas,MG
c38a602a0cdae3a7a0241f9c8cb8efa1,564733ba82fa176780516f9ff76396a3,99840,sananduva,RS
1e331e9effe37cc5bb06a638a9a9e077,b2259aa1f4009dd877cf0186cc6214fb,82560,curitiba,PR
c4149a9313bc56d51e34029d0a6b91e1,7e16dc849b8d954febd4c2ab9a1b1c60,18085,sorocaba,SP
deaa19219d8e3afdf04e2685df1bda8a,f39417775394ddaa9a81151e6afd4c5e,49096,aracaju,SE
d001995debbd9286892642f5efb1aefb,00cd767526517f8a4fc27db6cc5a52fa,95650,igrejinha,RS
e0afbbcd78556accecc9538e96dcb217,662cf4a9ef8a71f817f9aaedaaa3199d,8576,itaquaquecetuba,SP
7ca21490a9d1f75bb84871b6e57177cb,00b9746bf8ac2964942d8b969f015196,30190,belo horizonte,MG
7a085850c3eb2e98ea58e13502a3b4ba,bcb5ac806d7b044434c32b9185e89e04,6276,osasco,SP
8877ad2e63b8bc49e95b1c18133c4f8d,003db7adfcdc49857b095a50191b6c9d,8615,suzano,SP
be50a8c2140362bea887b2f59782f8ce,fefb7a3dc79dd2dd6ebfdc992149ad6d,20270,rio de janeiro,RJ
cfd6d3b7873694cf0b8b35a3fd00d504,6a800c203f302b10693e7b18f4d92358,28695,papucaia,RJ
b48c81f358ef89322c24e2a5ef52f249,406ef26b128bb9a0468d0ae3de6514a9,18111,votorantim,SP
adb32467ecc74b53576d9d13a5a55891,11f97da02237a49c8e783dfda6f50e8e,74885,goiania,GO
7d27a33a8ff0ddca1e52596e7977c9b7,17cf7606dd2c75de6761b0a30652c8ce,6719,cotia,SP
e8e810a3ec8dab981ac0cad1fb00312a,b9fba7ed7a4f5761ffd6c407ad764503,13426,piracicaba,SP
4f7ed4b389ad186dc3c13180b22cc69f,49f1e514ff1f7be6aea5978a4c9cc974,9406,ribeirao pires,SP
b4b0c0b0e3f72d82a595495c1c8b5ecf,e67fade5c7d2afb5446c930b10210434,75680,corumbaiba,GO
db2cd76dfa613aae8ec025a8bda2b3e3,77bd6a038c46d39d2cf808891fd1bf21,13990,espirito santo do pinhal,SP
a79475611d8e14741da197072d5c591b,91dc8b49c822679287e3c9ff321064a1,64200,parnaiba,PI
a5e8f1d1cdf5e548e6048ae76949857e,5241e55cb5cbb15f845ac606049c29e8,22250,rio de janeiro,RJ
093f449ae2e959ed548c3a71c767f609,8f4b0cee54d29dc996e4535d8ab3713f,12225,sao jose dos campos,SP
9293900075a031646a28dd6dae3c8081,2e82afc308c001606c64ab1f206b61e6,13321,salto,SP
8feec2433a70d8889d09ad0326e64d6e,77843cf7c32c114848e2ff13049544d0,58030,joao pessoa,PB
b755e5e8fbe50646f3967c491bbd9c62,742d11444e35206112494bbba88ab1ae,5374,sao paulo,SP
d026195b06a3beb9859c96ba6f9b9aa0,39c0512a456668b494b135f75e6583fa,4430,sao paulo,SP
26b849a0d8eed176f570248059cd4678,8a3265dedc2c46b69a68b49135f52807,30570,belo horizonte,MG
4ef856387129b1a15b95c15e91768007,0aa5d8db6e6469a87233859baffb5970,13060,campinas,SP
4d5d91c2c6c5cb1db85e1754508721ab,5b058bbd895a639c7192f6289fedaf79,27273,volta redonda,RJ
415639f216510164ef6642e993548dc1,6427eb9aca78a4aa19d7ea8095ba0308,74919,aparecida de goiania,GO
0e4c35fd643e6bca5958212bfaadee7f,887c521da06dcd2deb39f88e0e4da63b,29258,araguaia,ES
c476ddfbabfa4624603e0b7f8e245057,5b861df2503dbc8ca307dfb7e18b300b,20720,rio de janeiro,RJ
9d9087fa1778208535484ce5ecf69f70,bc0d7bb032bbf422fc74bb279c47de1e,5716,sao paulo,SP
3059b0e766128ab6181af99ef74c5e40,af31655883e4a14a58741af9ebda6eec,60873,fortaleza,CE
667e983972ff288d808315f519970c0c,f8666e50d990ee722b53e8a3bdc57fbe,29375,venda nova do imigrante,ES
ba94d08242444ec7bb6504275a6d7c4d,47a164a775858920248b4269be24a00a,50741,recife,PE
c3c07d1bdef19401e13207023cd71e72,71810b03e97e4f34a24c7e09393d3a23,72015,brasilia,DF
51a7b3b78432b359289f8a40fdb04e97,d17e8aead592569df42ea0ac7c69cc99,88301,itajai,SC
f7ffda824870ec21df169cb0f7995e92,4de76d63f9c146d8fd156ee3a75b8dee,14010,ribeirao preto,SP
1d2fb9f421b86873f5f7604e48b4cd5f,7e654af133d7e91260a099e52d407092,22240,rio de janeiro,RJ
0d9ffbcdfc8f12c97fa5f1e669eb03a5,b326ede7395fa05e39c71365970f85da,99010,passo fundo,RS
0adbffeeef81b01449777e0ac65623bc,622be3abf5853ebb483f789b34b08d1b,6250,osasco,SP
71982df42edbf42a7d4bcd238f007214,96af463b7f8aac5426aad0db88d95274,5428,sao paulo,SP
4d4135b164ea5e50fe064ab636bc8833,ad1156bab35020cf1630797e289cc7ca,30441,belo horizonte,MG
1bde0d4e3110504dff1154416342f246,f6d3570a6defa3ebd67df54f01a9b176,12400,pindamonhangaba,SP
352438065e364ccbd52f9663df267493,cc4e45374cd203aedb9c2c9a14ee1edd,11675,caraguatatuba,SP
b72f83ceb50b170acce9cf406fde5f00,ad6b83aaec330b0f3d70d15875e07175,23540,rio de janeiro,RJ
1a5a3164d769266f544a901bd8f0ee5e,b4d20b907a61795e8c8f3a7966c6cfb9,6410,barueri,SP
8391bb7cbeb9fc4ca38ba13af0673ca6,20d04d39de790365a44cf0e3a0996279,5525,sao paulo,SP
5c3bc8bdca2fc8158e9909e146b8f337,929f67fce8f269879084f50385a16354,16370,promissao,SP
220a33720bcdfa04febf2e17b7695b07,1a68c22c23a52a35f499dbd3c5a020a6,93022,sao leopoldo,RS
6c60b00bcbef919c1697d18c309a99fe,4637328fb3cc446c747c7f83f80c651d,38401,uberlandia,MG
64d6315d8cffab9a6e494254f1297700,f3e261bf718cea11c86b06c85b74aa5a,68675,mae do rio,PA
806972b159c0b485d212c2c35012c012,74cb1ad7e6d5674325c1f99b5ea30d82,4363,sao paulo,SP
b591943cc331d449b1ac46c0df74793e,55e06703bd5d11ce8f8c2b7c5448425a,95540,palmares do sul,RS
d581aea89fa99de22ba348bae55acc6b,460bb5354d8673ecf7901010427b198c,24241,niteroi,RJ
c6691e1f1d4cd05a493d80e62bd15d35,7a0c76478ec49e98e14e833ec4a7c11f,95913,lajeado,RS
0e59972cf69e00897677dfb1445ba420,c6ffab32abf5dc36b10072de18d008af,12242,sao jose dos campos,SP
5c262efffdde5bd254f59c97cf8c9b42,2b8e0c4dba500a8e998f5dbcb8dc6210,38050,uberaba,MG
31c2345fa645f9d5850497c8eb4491aa,dd953fa1f6ef5456d6d835b5a98082b6,87340,mambore,PR
eb4078d965b4019b0d9e1106e910f788,b12673c1e4c870989924b8a4d791096a,1526,sao paulo,SP
0732b96294c351963d5ea56db7f5a3f9,ff3bcc94d97e257e7619a2161375cdfe,25615,petropolis,RJ
a6981c9a8bc899ed4f22b9e5b70796a1,6b11061762a537f7775a5a6bca7d000c,2308,sao paulo,SP
7facd235e6759b64f900b3a24f71a2a6,4ef24bf32acbf50bc8b113e6cfe8e83c,89801,chapeco,SC
e9e693343201f167d4489d22fa9d7b20,6b1ea0480ab25c5f42ca5df232ae43a5,20771,rio de janeiro,RJ
68d430cabd68310e0732347be5e9be22,12d20cdd868f3abd1c95a1c75056577d,29702,colatina,ES
2eb2cf5942cc25d420e757c1c8d6ccbe,c3952982712ed2688462eea1ac4bc7ac,9770,sao bernardo do campo,SP
948d597661f84f3dad5c9075f23fdd76,e6e672ede70da04486fbb08ed54f989b,6268,osasco,SP
005196c65bab2861e397cc85bc7664bf,fd03997c82649affc061d275ddf1f3d9,29162,serra,ES
23bad2a966f86ce792967692edb060e9,0130a250cff3b3b0649cae3671959139,12922,braganca paulista,SP
c53cf831125f554f5c949c913a511bb2,b54557519837faa9be8ad56ac55bf5de,83304,piraquara,PR
e674bf9e1fd5863bbb4c72f95fdba39f,efdde190794fc1f7e2d1c91dda5453fe,1014,sao paulo,SP
ae1b14ddfdde090ddee628da4ac485b8,33e9fb2265fc2580abaf825eb6eb4292,7916,francisco morato,SP
44e85a306786ad90e32ab7468e25a9b4,30fdc278a770f881ecc3ba42f6473cde,22765,rio de janeiro,RJ
0125bee4b30f40607261d06f47b0f38d,a4bfe05c0977b521c31704c8aa540c39,1525,sao paulo,SP
62d561a5b1260c4476fd985dcae3eb78,369cf098450e6de108ffa64f68b713a1,68700,capanema,PA
7a0a0dff83aeefda89b6ee6d372382b9,81b78a4d236acd0b23c624452064fcba,70236,brasilia,DF
79f7aa9269886210f054b5337f326474,f43e533381a4e43d80c05aa7d4508d27,89694,faxinal dos guedes,SC
39851c46815f49fafb7bc26ed6bf513d,e51e07cef993df6ce1e8604ba2261b5d,2178,sao paulo,SP
8c9b6ba8f384bdf1a92424bc1b9401e9,89a9e1d252f77131ddb5e205482e1990,21021,rio de janeiro,RJ
b052bf1f8eca18f3961ef8038ae0a2fd,1256f2a59e454d626c7a6c0f2fb5956f,13345,indaiatuba,SP
93ffee27d971d08d9d64483830a9e43f,a9bc1771720ee851dfdfe7395bdf6ef6,7091,guarulhos,SP
01bb4e5dc779fa3f09a2c2cdf9561f7a,17154f5ffcd58c8389049f763e2c01c9,23535,rio de janeiro,RJ
d3280ade77adc50bab8f303d92eebb17,c67aea5dba36ec8b8b9cd1c16e0fcee3,40415,salvador,BA
0554c3266a8eb4ba8b72e3a559d418d9,edb73fb9e9c6e283badde40e37f5c9e5,13360,capivari,SP
fda0335b2cc8ceacf98e89f40daaa7cc,38ecbc9e92fd529091ee773a45085b55,67020,ananindeua,PA
3e39c97de34f634ccb1781e66e158beb,d2ba84114230bd2f5d401ddb302ac4cd,13566,sao carlos,SP
910fefed3cc4a75d25273c6696b4d3c8,0e8a5ddc15f2e76764aab1997f7f70ea,6283,osasco,SP
5003740ba052e3196b63cedda4ee3049,e7a57c5b35cdb485d352afad87560042,13301,itu,SP
7fd5fb2dcf34b7e1fee264a1ea5daea3,850ee00f52d696b20f3e11dbd1d3a26c,14030,ribeirao preto,SP
da2c6819715d9b77dea652c23582d8b1,e1a63c8e2ec6942aa55536213460ddb7,11740,itanhaem,SP
42e4299cc312630b9fcbe03662bb360c,64a1d358ee28729aebf7753f9551115d,41192,salvador,BA
cae389249163795aa33fe9b7b28dc22b,53ac222c38041cad47992b3a735c6332,39802,teofilo otoni,MG
eabb847078cc6d55b4f68a08736709cb,5f223c018eab03d15c25f83a0b61c9be,9241,santo andre,SP
7d6f786fca4b010b46803e742613c122,e944ed38f39b051c579152e324a0a1f0,86088,londrina,PR
498127813f503833772f017673c2942e,d15d612a2a2f4499c1fdfbc7b3b02476,1416,sao paulo,SP
68d081753ad4fe22fc4d410a9eb1ca01,2e0a2166aa23da2472c6a60c4af6f7a6,3573,sao paulo,SP
