review_id,order_id,review_score,review_comment_title,review_comment_message,review_creation_date,review_answer_timestamp
6e8789b33629599b0675de959e7917e5,40e374fbdf8b48fda863fee6195ff2b1,5,,,2017-07-18 00:00:00,2017-07-19 12:11:54
2f0e22a4e08a0e21c1612a2fc05e3db9,869fcf8057010b24148fcd1e2834537d,1,,"Bem pouquíssimo produto, e deixa a pele muito oleosa brilha muito por ser um preço salgado esperava mais do produto, ainda bem que comprei pra testar .",2018-02-17 00:00:00,2018-02-20 10:37:07
aa6f1a6c7d1f308850d957aeec0ab76c,90ae88df789a81674fb44e769f09fabe,5,,,2017-11-02 00:00:00,2017-11-02 15:02:55
b5bc37944193ed6f23aa5c130c003c54,9e4490f14f9c72dc40d107d497fa7573,5,,,2017-04-01 00:00:00,2017-04-02 04:49:46
0da11b92dbddc8770601abd2d764d969,bfaf4827cdd358e6cc443e44f9f9132f,5,,muito bom chegou muito antes do prazo de entrega,2017-09-19 00:00:00,2017-09-20 16:51:11
44933890e8e132f605dc0052d410c9c9,9366be6384383da91896d6477efe17e7,4,,correta,2018-03-17 00:00:00,2018-03-18 00:24:20
f0f4e887d46e6a89cb53632803a08ec5,8e4090f70c05cc129247bc0edc095dbd,1,,"Não recebi o produto, recebi um email de vocês cancelando meu pedido e quero o meu dinheiro de volta,",2018-04-20 00:00:00,2018-04-23 13:57:10
7182ff75a4d75780b33e3b90b3193880,ad01e26d29b4818ba6299d1356a130b7,2,,Veio com um amassado pequeno na tampa da bateria! Nao reclamei pois iriam alegar que foi mal manuseado... dificilmente iriam me repor. NAO quis comprar a briga!,2018-08-23 00:00:00,2018-08-24 10:53:51
bc983333a1cfeef59f7e1f006e5b9992,fe6d6acf472f919a33bdc485082dafaa,4,,Recomendo à todos,2018-05-19 00:00:00,2018-05-21 19:43:44
c0be3174fe0ecd28642db40d06a3754d,f98bb654902a31129a96822d0aecfd75,1,,,2018-02-10 00:00:00,2018-02-15 13:31:52
3e72faac2c5859912a39f520a49881b3,9d801d85cc51d478469f2e1b0f9a9cf8,5,,,2018-04-25 00:00:00,2018-04-26 05:02:33
dcba8aa29924570e35854e34f82caa38,cf14f34423154c055c6677b22cbfbf68,2,Veio so um,Eu comprei 2unidade veio só uma estou aguardando o outro!,2018-06-15 00:00:00,2018-06-17 12:26:15
4d7186c813893e9337575dfeedadf173,e62907b8603f88422352b8499461d59b,1,Produto com defeito,"Bom dia recebi o produto mas ao usar percebi que está com defeito nas lâminas, estão desalinhados e o pente montado torto como faço para trocar?",2018-04-29 00:00:00,2018-04-30 13:37:41
9c481b8add50edabe2b41f48b268444b,fbee7d34e8344a4c1775259e98e9a2a3,5,,Falta o livro.acredito q ainda chegará,2018-06-22 00:00:00,2018-07-02 17:29:45
5040f64d30c4bbfcf835e55e049bf82f,621e3ac1e934f773b4db54dbaa49edab,4,Boa!,"Capinha e muito boa, mas a película e horrível.",2018-04-21 00:00:00,2018-04-27 12:04:29
668f2663daabe41ed22881eb10bf889a,8076239f377d73802255196d49b6fcda,1,,,2018-04-27 00:00:00,2018-04-29 20:41:32
37f375d929ddbd1b6d728d9748f32493,0247aa98317f60908e99f44e7a2a4896,5,,,2018-01-09 00:00:00,2018-01-10 11:01:40
e0b2fe6346523fdb63901b7f6b7f4a63,e405a05e7cb02776a17ecb51733fa00a,4,,,2017-07-07 00:00:00,2017-07-11 19:05:40
90c8683fdaf866f5f52b0a5ba46b2dfb,922fe0fd780e0fad844f31464d8e46ed,4,,.,2017-06-13 00:00:00,2017-06-13 23:22:59
fea820388507adcc18f0c51884823970,206fb6b6ca61077c62e2c6bc2f649a9b,5,,,2018-02-18 00:00:00,2018-02-19 05:00:12
Compra certa entrega na data correta .,,,,,,
61df21845d99d8f27e751cbc434c134a,f161d2927f0847f8fd74ebeb8a7b3a80,5,,Adorei o site recomendo comprei e chegou antes do prazo que foi dado,2017-07-20 00:00:00,2017-07-25 11:52:36
aad6a793e022c4ec81cab60401e126db,da486904a2675b4a8878493429ead8d0,3,,"A película enviada nao proteje a tela inteira, nem em comprimento nem em largura. Apenas a tela funcional",2017-11-01 00:00:00,2017-11-02 20:36:25
58c3798ac38a6a99cd42df4a7f1551bf,6be0e40ad5ed600b9e6b90fb9f58ba3a,1,Recebi Errado,Pedi o Pure Seduction e veio o Love Spell.,2018-04-26 00:00:00,2018-04-27 00:49:51
3163f181a888c2a1ab13a5c69334358d,d4de2f5093e11fecfa11da7ea4a09a21,2,,"Chegou, mas somente a caminha. Estou no aguardo da coleira e do bebedor. Por enquanto nem me avisaram que seria enviado depois. Nem um contato da parte dos vendedores.",2017-09-05 00:00:00,2017-09-05 20:33:49
2b47013799b40bc0f3dac5d1f4dfdd94,f17b658bf3d3cad2412d2747ce5ae816,5,,,2017-06-10 00:00:00,2017-06-12 11:19:33
12330e41ea71fe40c631f4d20b6ad6e3,e402e802747c8579d579310e0ec1ddc7,5,,,2017-10-18 00:00:00,2017-10-23 09:56:55
cf45fa3079e7f479d1acfa65e404ea74,7df3fcf1165828f7300fe1816834530e,4,Recomendo,"Apesar do produto não ser exatamente turbo, carrega o celular de boas",,
2efacc274da6860e7e1c4265c5491cb4,42d23fff3eee93c6c3b0ac65d3ca1e93,4,,,2018-07-06 00:00:00,2018-07-08 15:18:31
02d5ceeccb057144d1ecd749282f3475,09d3f9f1be63c067456cc619076685a1,4,,,2017-08-30 00:00:00,2017-08-31 22:04:29
4be0fcb2fc18e0da288ad4f45c38059e,00b30bb163474583c14db1689259cf4d,5,,Recomendo!!,2018-02-18 00:00:00,2018-02-21 01:43:34
85b0c36f463e19aa709b2ee1446513ce,059bbeb3477ed66fd7e670c3f879009a,5,,,2017-08-03 00:00:00,2017-08-04 09:32:59
6e43c9a8a103e63f75f61b01d834c891,bf475f9672e3314e2f2b503ceb340fd3,5,,,2018-05-18 00:00:00,2018-05-20 12:11:16
c09387340eb8053e354ed4a2444a0dfc,5af817dcc7682f13101dbdef134be4e0,3,,,2018-02-15 00:00:00,2018-02-16 00:41:23
b67a1ed874193e8d5f4c6f4083c2c906,11120fb91d0191b1174ea4e37043ff39,3,Problema na nota fiscal,"Gostaria de saber pq recebi a nota no valor de 14,20 se na realidade nao foi esse preço q eu paguei?",2018-08-21 00:00:00,2018-08-21 20:38:25
e699ed49e7cdce7ceda7daf84945e2ef,98de0bad1834d3a90eb4180333a4fd2d,4,,,2017-11-18 00:00:00,2017-12-01 21:24:23
1a1c1805b03ad5863126804e84642733,f1207703399dcd13cbc13b7011137053,3,,,2018-02-21 00:00:00,2018-03-02 13:12:37
5dfbeee8597ddc0cdfae79b347394774,6a1b1daa125c4b8bc963eed285ae2a95,5,,,2018-07-15 00:00:00,2018-07-17 11:45:53
6a8997abc8d75a8a0098e412bd54a501,70499645c2c89161c566bd7a2eeb8fdb,5,excelente compra,entrega rápida e eficiente,2018-06-19 00:00:00,2018-06-22 21:53:19
f7a9643ab887fb628f0fbce74d3943f9,fcea4bf64c9d15bef64a683ae2243e35,5,,,2018-02-27 00:00:00,2018-02-28 17:58:41
6a2af9356ef0916a0372ff1fabb15267,d06353378a1ff1ae9d69e21e97c78906,4,,,2018-07-13 00:00:00,2018-07-13 21:07:39
5cfe2b08b899d78d33a55aca644a06c5,55f33d1440ed529bf23f7b92248c149e,5,,chegou antes do prazo,2017-08-12 00:00:00,2017-08-14 10:55:17
585ae31deac2a4bcbb0c492191ee4f0e,01443cd06ea8bce82c554a46f307459f,1,,,2018-02-04 00:00:00,2018-02-05 12:02:37
7cfc23d5df08a8388908ff2d77ab6a35,92c5a8a87f69af17232b352b1a936553,5,,,2018-04-20 00:00:00,2018-04-21 13:43:29
9454e516cffa7bcf5573f240a42bfaad,912923edec48344322248fe287f03336,5,,Muito ótimo,2017-06-14 00:00:00,2017-06-14 15:34:37
1dde1f338dbaec3537c116e3691d355f,767b76997bafc4391a3018711fd833a9,5,,Ainda não fiz o teste... mas chegou tudo certinho!!!,2017-12-14 00:00:00,2017-12-15 21:25:53
53a6fe160da059527d6b4f64bf81d473,c43de9faa95d5014569aa1ec9ac83554,5,pontual na entrega,"produto foi entregue conforme pedido, isso é muito importante para uma realização de uma nova compra.",2018-07-28 00:00:00,2018-07-30 14:45:28
962dbfdd2bc7dc6aeac2b3dd042379ac,cec79ef92819a9f1f2009e1d8cf26db8,3,,,2017-09-21 00:00:00,2017-09-24 13:43:24
eb6205cb7eeff358ead8a320478d5b0e,8d4a13b4aa372bfa76ea05bd687eb2e2,4,,,2018-02-23 00:00:00,2018-02-25 22:08:05
c7750252b3e110fec28d74f771019718,877261415157af624686e150af5295af,5,,,2018-05-08 00:00:00,2018-05-10 13:19:44
3e27053a344cb0a1cdbb833108a8145e,47b20326123046e5178bbad9e18e533f,5,,,2018-04-18 00:00:00,2018-04-19 03:26:52
e38cd348922c5568be9c4a4ce658d313,5945dfbdeb40f07705cb97a90c68b68e,5,,,2017-12-20 00:00:00,2017-12-20 19:04:39
e11ea659263ab76827686c0b0060a25d,1b5c8fc44d61c185e5b3f00b73cc476f,1,,,2018-08-05 00:00:00,2018-08-08 19:13:44
944c974daf0d13eaa4396ee7831d2f4d,55b2cadb9946209a0283fd636ddc6676,5,,,2018-01-05 00:00:00,2018-01-05 23:34:10
8476012de2cddb561e21d2640a2651e2,0c58a94fb3bbbbca032e333885e6c2e9,4,,,2018-03-07 00:00:00,2018-03-08 14:02:57
cbc1daa52075ebfd67beed88db9efa4c,ebdf00c28193aed91e3f3d9fa71d9d13,5,,"Muito bom!chegou no prazo certinho e foi muito rápido, adorei!!😍😍",2017-05-06 00:00:00,2017-05-07 12:19:02
3a3906260cbbb8434877f2d90415642c,ec65d7b245ccca0fccce3759b3642d3e,5,,"Recebi, só que o produto faltou dois parafusos também a parte do assento não é reto o que faço ela é assim? o problema foi isso ,gostei da cadeira o material bom,muito bonita prazo ótimo de entrega",2017-06-27 00:00:00,2017-06-30 19:30:30
c6368091789fc04c8db653b570c74c0f,983213a9301fa00262c06b85e30b3530,5,,desde a compra até a entrega o atendimento foi 10,2017-08-19 00:00:00,2017-08-22 13:30:59
4303edd8adfc4f036028b98629427fad,8bebfac09d9574a3739d28cca22a213b,5,,,2018-04-21 00:00:00,2018-04-25 00:54:21
f7123bac5b91a0e2e38d8b41fd1206f4,2e604b3614664aa66867856dba7e61b7,4,,Entregou antes do prazo,2018-03-01 00:00:00,2018-03-02 11:11:24
44361eaea3245ae91dcf2281251ebb5a,320830bbdec047e0eb59a44965450195,3,,"O gaveteiro veio com a cor errada, comprei cor rosa pink, tal como abunciada, mas chegou na cor rosa bebê.",2018-02-07 00:00:00,2018-02-07 22:46:51
b27be4137ba9e1c7aef7dfe5defb49b0,3c630824cefd356b7289838656c9cdbc,5,Adaptador USB 2.0 Wireles,Um ótimo produto!,2018-08-02 00:00:00,2018-08-02 21:10:01
6f702292012061422c6f38dd19fec2d5,9ba5f335615c19f72ea3979596379dec,5,,,2017-12-20 00:00:00,2017-12-21 09:41:30
9f480a556dba0c9bdd7a7badead2559c,f680dfd841b53bc32168823c6b82e1be,4,,,2017-11-18 00:00:00,2017-11-21 18:30:01
24c0222f2debd6b71df89751b40550bd,fb05bae62b1f6faea0f1215c3a4601bf,4,,,2017-06-28 00:00:00,2017-06-29 12:27:09
1668f3a73725461163bc4e132a26bd6f,18a8340e8091e1cec53fad4f26e66a4f,5,,,2018-08-14 00:00:00,2018-08-17 08:14:36
fde9bd1ed3f00cd2bebb93e6d9bccd04,2da6ebf3d4e564ca7ed21893aa78d820,5,,,2017-10-11 00:00:00,2017-10-12 06:21:38
6749375d5c948e64891771cee455bd70,866f5476165c062d96e0db0aed03c96a,1,,"Estou aguardando ansiosa pela cuba, para entregar uma obra e até hoje nada o que faço para saber quando vai chegar.",2018-04-12 00:00:00,2018-04-12 17:45:52
005a68c1e45d2ef683bbdc7354c9d3d8,db0b12b763f716df3f27218724161479,1,,"Comprei 2 mini bike e só recebi uma, aguardo retorno.",2017-01-26 00:00:00,2017-01-29 13:30:24
89d6214895235bb95c50edd0a15f0c67,8b3c2785144e72ccba9b0213f0f1cd1e,5,,,2017-09-12 00:00:00,2017-09-13 10:09:12
ba394626e5bca7b462dfe6ea2e6a86fd,0c35d1433b7a71747b7bcddd12c40ff5,5,,"Voltarei a comprar com o vendedor, produto perfeito, chegou muito antes do prazo! Muito grata.",2017-10-18 00:00:00,2017-10-18 16:25:44
48c0f993a8082339f51fa34394a051d3,96b205ed4ede615918071ef68a2f8831,5,,,2018-06-27 00:00:00,2018-06-27 22:29:22
ae2d343fbe945982865500de1a94b4ff,edf876ca2e0de24f4f239fdbadb46ad2,5,,,2017-12-23 00:00:00,2017-12-25 01:50:51
94c9caf46a5a11db2f59854168c0f4b0,64b7288026efc4a12f4e3351f03f2ac4,4,,muito bom,2018-04-13 00:00:00,2018-04-16 10:21:23
",2018-03-09 00:00:00,2018-03-09 18:34:47",,,,,,
64b7725627081ac88363cd4da5503231,05bc33363c34f9c8172bd111029be2e1,5,,,2017-08-12 00:00:00,2017-08-13 14:00:18
a1a1d16a6850f42aa155ef65788091d5,53b122ab361cdd253c61d8f63bdc2a75,5,,,2018-06-08 00:00:00,2018-06-11 01:38:29
c9f168945ccf7fa2e2cdef36c7df1934,4a5ae0241cc3b71a2ebeaafdac23168f,5,,"Deveria ter mais opções para um produto que veio pela metade.",,
d6a5ec076e4c05013876308faf6cdc8b,a3b14686446d3401d67a3421891c34a3,1,,"Total falta de respeito com o consumidor. Além de não realizar a entrega que tinha um prazo enorme, ao longo do período, pedi mais detalhes do status para acompanhar o processo e nunca ligaram.",2018-03-23 00:00:00,2018-03-23 11:08:53
5967a3f1ae51709ece1c82581052dbbe,b46a585f4ae96d0dec633727953055fe,4,,,2018-06-28 00:00:00,2018-06-28 19:28:33
4240de2869256f080df0359086106dff,4fb104ec6918efe57f7e105fe598d96f,3,entrega parcial,"recebi apenas a forma de gelo e a forma de bolo amarela. A forma de bolo girassol, na cor rosa, não me foi entregue.",2018-07-08 00:00:00,2018-07-08 17:48:22
12f86e081d9ffc204563fd00fe1b23b8,1a46043f18f483b119bbeebb563aa77a,3,,,2017-12-27 00:00:00,2017-12-28 00:00:28
a138e323e9ed026554f666786116132c,fe4a285b8a60b67f05e9767412f5b93c,5,,,2018-08-28 00:00:00,2018-09-02 01:40:44
0573000f2bc95501f092773812ac0b3d,19035e30edccde0d266584ca34f49756,5,,"Amo comprar no stark, os produtos são de qualidade e sempre chega antes do prazo.",2018-01-11 00:00:00,2018-01-12 11:05:31
e0822095d145d110746c103a3bdd8b9a,adadbd25a12e0e924896b366cdf22f70,5,,gostei,2017-04-07 00:00:00,2017-04-08 08:28:26
bebb648b230a0d0cbe29708e6327a242,7166be578429d02a7a8b066cfd4a7969,5,,,2017-12-29 00:00:00,2017-12-30 10:51:49
66aefb6f3ed64c7e67847a52b4eab2c5,cd2b64ece8152d14bfbd040bfe7502fb,4,,Produto chegou antes prazo. Preço acessível para um produto de excelente qualidade.,2017-12-31 00:00:00,2018-01-01 11:39:04
5596009a9080a297353f9a06a267584f,0d68c551465186fc0cc6b48f617e0f3a,4,,,2017-04-07 00:00:00,2017-04-10 20:27:33
4694b70ad61bfe6de3147f326d91a2d6,a4e77152901ecb44078648779dabf22d,4,,,2017-06-28 00:00:00,2017-06-29 19:39:54
605d23ca35609a18b86db4a09c5c30a5,a3be6697885b394b9fa9a177c3f46239,5,,Ótimo produto e em ótimas condições ! Recomendo com certeza. 👍🏻😁,2017-11-09 00:00:00,2017-11-12 03:41:01
0f4a6f5adb25ce2011b98ae20a939d57,10dbf624025382febb06e31b68ddd3c2,1,,Fiz a compra de 2 combos de frontline e veio apenas 1.,2018-03-27 00:00:00,2018-04-04 16:21:53
978a351f1f15debe442db459be63fc13,673eb223ff385f5a14396580692d36ed,3,Razoável,Demorou muito para chegar!,2018-08-14 00:00:00,2018-08-17 02:11:09
cffbf9446a0b48f1e9f78393525de23b,3900e55728b32ec688e43f5afd3e3426,5,,O produto foi entregue dentro do prazo estipulado e é exatamente o que o anúncio diz que é. Estou totalmente satisfeito com a loja e com o produto. Recomendo a todos.,2018-04-19 00:00:00,2018-04-19 18:23:18
4d0187f4670cf67c5b351d016dba513b,e3464b0baf69887817fa1324a98d0a91,5,,,2018-06-20 00:00:00,2018-06-23 12:21:33
fd9a02e148aa070d5bbdcdc16c8e24e7,38289de96763d9d81470f67583f4b2f0,5,,gostei,2018-08-30 00:00:00,2018-08-31 22:44:45
d3bd78c3569fcacf6e65eb253526be84,12cce3d016df33ce0039ebb4ff5b5111,4,,,2017-12-28 00:00:00,2017-12-29 16:23:17
6a0c7364b2cf963b8096d2f334f129ad,c639deb1d7acde15275d18404daa749a,5,,,2017-12-01 00:00:00,2017-12-04 00:01:12
3517d6adbd335234632b206036b50332,cad07bb1dea448e4277d6bb42be1c1af,1,,Não recebi e estou muito chateada.,2017-12-24 00:00:00,2017-12-24 15:21:07
14dc1b9930fe6d3713f8baa6112fe644,7ad98754c4b268d09d188885ab8145ef,2,,,2018-03-06 00:00:00,2018-03-08 20:22:26
5974692abeaf7b6344d170d4c92a683a,0c81fc19191e17701fb34579f8eb7840,5,,recomendaria,2017-08-04 00:00:00,2017-08-07 11:49:28
16dc470174b184441dba06e6c3f67db4,719d3e99ac9883643ff9a790a2efe206,5,,,2018-02-07 00:00:00,2018-02-10 20:25:45
1dda6144201c69199abb2d49cc04c748,1ddeff2fa520dc8916dc524bd3b0e58e,5,,,2018-08-18 00:00:00,2018-08-18 20:29:08
31804595e3c890571ac59f5500ba9fe1,7922fc267fee367d631d58c09d8bdfdf,4,,,2018-04-24 00:00:00,2018-04-25 08:45:16
20e37bc3caade7f4de1bfbdaf3966080,b2831c53b9a182b11c1f4c1ffd6aa8e6,5,,,2017-09-12 00:00:00,2017-09-13 02:05:40
fc5dbcc06c6b31162ee4eb960b3f91d7,effeb0c3ecae530d0470721524db864f,5,Recomendo,A compra do produto e sua entrega foram realizadas de forma satisfatória Naõ houve contratempo algum Tudo correu sem maiores contratempos,2018-05-05 00:00:00,2018-05-07 21:30:35
6091aa867528f6f0d6b59551a0e1bf0c,591634e3db632b8d5a60099a1b81cf7a,4,,,2017-02-14 00:00:00,2017-02-18 23:30:37
41ab9ddc94baa7d2b3040b8553abf094,1d5c39819bbfb4a4e2443ce5409d4148,5,,"Material de ótima qualidade, chegou antes do prazo.",2018-03-23 00:00:00,2018-03-26 13:11:59
ca99bcb77a1e66b6083edaa00feaee66,61c3c1cdd42ccd14931a2fe11d77e2a7,5,,,2018-08-05 00:00:00,2018-08-06 14:40:09
c2fc21bafc2cfbcbd14ef06a1719ae75,9c0b834fc89f4dd70679baffe8bed38e,5,,Satisfeito,2017-01-27 00:00:00,2017-01-28 00:15:40
f72bb4576880f9e19f8bb95646302bf1,1affc4ad6b0957720114bf91c2f39879,5,,Excelente produto recomendo comprar,2017-03-24 00:00:00,2017-03-25 02:12:39
924b23ca2ffa5f46e9e320c3b6b8dc31,bf99266f91395a536eec2caf09bad879,1,,Péssima loja,2018-02-25 00:00:00,2018-02-25 12:32:14
a33a10e6e0327f88f2211985e96f1b76,639144fceedec20fa804e47bd91dcf31,4,,"Achei o acabamento do ilhós muito tuim e só é cromado em uma das faces.",,
9e8f96a873c95107f4a18a9b8de80b04,38f739e41c7916423eeb93f610915934,1,,"Eles anunciam um produto, entregam outro.",,
25232d327f2bc27599325f051b514407,3b97562c3aee8bdedcb5c2e45a50d5e1,3,,,2017-05-18 00:00:00,2017-05-19 09:52:02
75538694db1f1734454b7c3a86da3d22,4892ff734d87bb926bd317ebafca95d1,5,,Produto ótimo e entregue beem antes do prazo .,2017-06-07 00:00:00,2017-06-08 17:02:10
94b25222bd29d00a2666ddc705e60e0e,124e62fecaaf83248e7f9a84c441f7d4,1,,,2018-04-25 00:00:00,2018-04-25 13:19:23
159652580cc9b3baac22b843c7b3b900,4ca1f1a649b410df74285448aa3dcf9c,2,,O produto não corresponde às descrições de tamanho e peso contidas no site. É bem menor e muito mais leve.,2017-12-23 00:00:00,2017-12-26 14:21:04
41d66ac6e22b06fbab7ea59a3a19b3bf,cd1fd3d0c575167477e03169f9198518,4,,,2018-05-24 00:00:00,2018-05-24 21:53:34
51ddb0a143cdfdb07c5a5a15fdcfea2f,dbe267dee5dcb469508162440874551f,5,,,2018-01-31 00:00:00,2018-02-01 19:16:54
185f13cf345ef30fc7265c792fddb5c8,9fa4cb601bf44b1c03ed05feccca9efd,5,,,2018-03-20 00:00:00,2018-03-20 18:30:23
688cbd12d6c521ab52a6439f25f6ce67,08202fbf5047a2f85a0983ac291a69fb,5,,,2017-04-12 00:00:00,2017-04-18 14:02:43
3d1a9381854446c25e98012c64bb5460,8a784d47854e4cbc5562362393d504db,5,,,2017-01-18 00:00:00,2017-01-18 11:57:16
7acfea10e5045832e525b1b1b8262063,c139edcf8b223915f78d5a487a6b5500,2,Entrega incorreta,"Boa tarde, recebi apenas 1 par de luvas x11, como posso entrar em contato para receber o segundo par? Agradeço desde já...",2018-06-28 00:00:00,2018-07-02 18:56:18
a03362dde282489127b112aeab3d6a82,a6ab143f24e590dc7c72a62bc4eab3af,4,,,2017-07-25 00:00:00,2017-08-02 18:15:52
678e365210564367e0492d100b977f0b,496b982d1f2a1315fcbf81ae2fed02a4,5,,,2017-06-07 00:00:00,2017-06-09 19:26:56
bfd1c687738141ef5861a1a1269ca855,409e065598ea4a9dba359d894ab0cab9,1,,"Dos dois produtos comprados, foi entregue apenas um!",2018-01-10 00:00:00,2018-01-11 11:54:28
98f60bb6431350ec0e50712d35fe3c42,3e34f8c0022e2a7093ae49d16555e06b,4,,,2018-08-16 00:00:00,2018-08-16 20:49:21
13af9d6501d608374c69d002c6b37ce1,290d464dc4d780ddcd120552cf21c640,5,,entrega rapida,2017-09-30 00:00:00,2017-10-03 12:25:06
9dafbd3be0c9b24bef2379b68a563802,c00241b8d22988b4f305a817f47bee80,5,,Gostei de ter comprado nesta loja. Atendimento perfeito.,2017-09-24 00:00:00,2017-09-26 22:07:51
365e0b773665bb8d94cea6684162064a,6d234dea658ce0c00f91e931cb11f93c,5,,Bom,2017-01-27 00:00:00,2017-01-30 22:39:42
7f8a0fe83bb922984aafc083363174ae,065b60cb1eb8ac3e010b81d60ab6a5a7,5,,,2018-04-18 00:00:00,2018-04-19 02:25:51
74ce7311ef747ee915ee7d04d4814933,c58cea025bb7cd3c7140a14e442dad1f,4,,,2018-01-11 00:00:00,2018-01-12 10:44:00
c472e9dc0aeffbd5bb5cae75a8f10ac0,3f838331593040602cebc452fe2bdc8a,1,,Relógio que comprei foi uma replica do original.,2018-01-22 00:00:00,2018-01-30 14:26:31
2043259de03f7957f399d2f504539157,979fdfc1766453994df684ee9637ec80,1,Produto veio diferente,Produto veio diferente ao anuncuado. Liguei e só esperando o código para a devolução do produto e reembolso do valor pago.,2018-07-26 00:00:00,2018-07-26 21:25:30
cc0211ae7384fabe4b4fede72fa82979,780f86cd429a9039a91710b350accdee,5,,"A entrega foi antes do prazo estipulado, e o produto foi entregue como descrito.",2017-12-21 00:00:00,2017-12-21 22:56:26
f012526627ddf120626e4fdd8b04902d,cc9782f02aae34f01d12f3dbee4d5d93,5,,,2018-05-13 00:00:00,2018-05-14 02:56:14
