geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
1454,-23.583164814328537,-46.68832004801201,sao paulo,SP
1424,-23.565569301142563,-46.66407939592587,sao paulo,SP
1403,-23.564733054965586,-46.649452474868816,sao paulo,SP
1409,-23.56315531112588,-46.659449734116166,sao paulo,SP
1434,-23.570741116019352,-46.67589355121468,são paulo,SP
1421,-23.558639396329895,-46.665395497634066,sao paulo,SP
1424,-23.56527230114256,-46.66438989592585,sao paulo,SP
1403,-23.569168441860427,-46.65293130336427,sao paulo,SP
1527,-23.562218703300832,-46.62626221816024,sao paulo,SP
1548,-23.576746274770613,-46.61336499347913,sao paulo,SP
1525,-23.561015269778952,-46.63232120468582,sao paulo,SP
1530,-23.56947275575626,-46.62913029531417,são paulo,SP
1548,-23.577562253569262,-46.61483991658577,sao paulo,SP
1527,-23.56271333611284,-46.62797998251486,sao paulo,SP
1548,-23.577929769086467,-46.6138725298344,sao paulo,SP
1551,-23.569383383576618,-46.61257979713186,sao paulo,SP
1506,-23.56180273327946,-46.63479182904371,sao paulo,SP
2021,-23.498114874774963,-46.634613888154874,sao paulo,SP
2071,-23.50143744962204,-46.613053026920205,sao paulo,SP
2013,-23.5023289114491,-46.62839506189048,sao paulo,SP
2033,-23.497633047463772,-46.61114490146578,sao paulo,SP
2039,-23.494239947679052,-46.621522378076556,sao paulo,SP
2066,-23.505120460730545,-46.60673448237061,são paulo,SP
2055,-23.515203583126546,-46.60570247307978,são paulo,SP
2037,-23.49991351485942,-46.624000499999994,sao paulo,SP
2033,-23.502010212591664,-46.61649348848748,sao paulo,SP
2051,-23.504991286427384,-46.60546696947312,sao paulo,SP
2129,-23.504022545097833,-46.58485786580301,sao paulo,SP
2121,-23.509634835420357,-46.59254724937963,são paulo,SP
2127,-23.500626915344252,-46.588989164031375,sao paulo,SP
2178,-23.521183333891138,-46.57104303857697,sao paulo,SP
2267,-23.47643279877663,-46.598178216486815,sao paulo,SP
2216,-23.491995827494186,-46.58259714420043,são paulo,SP
2212,-23.497220661117193,-46.59065153427778,sao paulo,SP
2209,-23.485523688874114,-46.58138425867046,sao paulo,SP
2204,-23.48491013849616,-46.590448054677125,sao paulo,SP
2244,-23.488701903975947,-46.60311201832186,são paulo,SP
2217,-23.49331573022104,-46.57694076296961,sao paulo,SP
2201,-23.48176819484673,-46.5882597979399,sao paulo,SP
2259,-23.47229677990651,-46.57947353996194,sao paulo,SP
2203,-23.492951234808675,-46.59192470927345,sao paulo,SP
2271,-23.47140060421836,-46.59203884915459,sao paulo,SP
2220,-23.492333001384985,-46.58260065223039,são paulo,SP
2217,-23.492268607825043,-46.57747362239599,sao paulo,SP
2310,-23.47271172300768,-46.60023324424372,sao paulo,SP
2334,-23.484227018870122,-46.618197773933886,sao paulo,SP
2318,-23.452462592561602,-46.59089295767212,sao paulo,SP
2376,-23.45801934332621,-46.62700379156328,sao paulo,SP
2318,-23.453869526227706,-46.593707196779974,são paulo,SP
2319,-23.45095818872989,-46.59800823258697,são paulo,SP
2318,-23.445944298084147,-46.589750376219015,sao paulo,SP
2323,-23.580277192946387,-46.74334454417974,sao paulo,SP
2460,-23.49210677458985,-46.63725496061621,sao paulo,SP
2406,-23.490116654452088,-46.63062970650348,sao paulo,SP
2410,-23.4742229686364,-46.62036144546708,sao paulo,SP
2420,-23.47559009496725,-46.635609726721825,sao paulo,SP
2543,-23.484996628368613,-46.66293759616827,sao paulo,SP
2545,-23.493041580904844,-46.664161485573274,sao paulo,SP
2523,-23.50490840022504,-46.654755223151895,sao paulo,SP
2543,-23.483009074932227,-46.65805534707711,sao paulo,SP
2564,-23.48872146517394,-46.66382973258697,são paulo,SP
2555,-23.49547669567681,-46.66836314693117,sao paulo,SP
2563,-23.48910517568815,-46.6713664679439,são paulo,SP
2649,-23.460645467943905,-46.661698000692496,sao paulo,SP
2631,-23.46055920843672,-46.64148554593456,sao paulo,SP
2758,-23.483052586733223,-46.685430707051744,sao paulo,SP
2721,-23.50020997655254,-46.67432686880701,sao paulo,SP
2736,-23.490832558139573,-46.68996667110052,sao paulo,SP
2879,-23.449439648174963,-46.6983666102852,sao paulo,SP
2847,-23.464053366639728,-46.693283306826714,sao paulo,SP
2858,-23.44772395060299,-46.7013193312654,sao paulo,SP
2881,-23.467699330284464,-46.673888709965944,sao paulo,SP
2855,-23.456845099919185,-46.699037256448754,sao paulo,SP
2815,-23.44808555453289,-46.71674161809682,sao paulo,SP
2866,-23.46944617929482,-46.67889806924808,sao paulo,SP
2875,-23.462658680824028,-46.68065675214959,sao paulo,SP
2996,-23.44605954275478,-46.73580824557061,sao paulo,SP
2931,-23.49688186733222,-46.70868044171618,são paulo,SP
2952,-23.46905197085809,-46.718362561198006,são paulo,SP
2944,-23.475134316348502,-46.726563507000876,sao paulo,SP
2916,-23.49799039716661,-46.711086124473454,sao paulo,SP
2915,-23.502274355123063,-46.7046912954495,sao paulo,SP
2941,-23.477874705522538,-46.722738918402655,sao paulo,SP
2976,-23.471522193173282,-46.71510615375959,sao paulo,SP
3077,-23.532161050233732,-46.58144783458363,são paulo,SP
3018,-23.532394851232063,-46.614542500144225,sao paulo,SP
3051,-23.54103228365742,-46.61266290911184,sao paulo,SP
3003,-23.54668015767802,-46.62634366079976,sao paulo,SP
3063,-23.535736775174644,-46.5708799797449,sao paulo,SP
3014,-23.5378078842691,-46.59706391395926,sao paulo,SP
3054,-23.542273885654076,-46.60373330682671,sao paulo,SP
3142,-23.59026926172887,-46.57896744393789,sao paulo,SP
3149,-23.57628116493396,-46.58727586558455,sao paulo,SP
3131,-23.580234733827723,-46.582562362340546,sao paulo,SP
3165,-23.561902561746255,-46.58015179808413,são paulo,SP
3183,-23.55951152622771,-46.59281963336025,são paulo,SP
3176,-23.552288769634732,-46.589124405216694,sao paulo,SP
3180,-23.55608437024641,-46.58486808604073,sao paulo,SP
3162,-23.551587094090813,-46.60794466250218,sao paulo,SP
3129,-23.576848376074793,-46.58335914002537,sao paulo,SP
3210,-23.601764863046306,-46.54785125728302,sao paulo,SP
3226,-23.590460640025363,-46.5685703433262,sao paulo,SP
3254,-23.608579945322873,-46.527288605747565,sao paulo,SP
3269,-23.60224045628715,-46.52504524340702,são paulo,SP
3214,-23.608826454902164,-46.56131810866176,sao paulo,SP
3203,-23.600403995556597,-46.56852303912523,são paulo,SP
3278,-23.583428060934047,-46.54174129501649,sao paulo,SP
3254,-23.607403816261773,-46.52662717415894,são paulo,SP
3325,-23.551089128512835,-46.55532750360666,sao paulo,SP
3385,-23.583396101304174,-46.52466579739166,sao paulo,SP
3364,-23.56399964635415,-46.5369991524983,sao paulo,SP
3336,-23.554278577557962,-46.56218635316529,sao paulo,SP
3309,-23.541744520399334,-46.56984437815227,são paulo,SP
3315,-23.542093026371948,-46.567755193865764,sao paulo,SP
3347,-23.561771607998782,-46.567647699969655,sao paulo,SP
3333,-23.55667120344507,-46.568594195250746,são paulo,SP
3378,-23.571887762421365,-46.54245126449883,sao paulo,SP
3314,-23.542065691644073,-46.56546411281671,sao paulo,SP
3479,-23.574919746321203,-46.50855770927344,sao paulo,SP
3420,-23.547293349991307,-46.54448408534824,sao paulo,SP
3404,-23.537150350539566,-46.5543163344394,sao paulo,SP
3445,-23.548805456038203,-46.528492214928164,sao paulo,SP
3415,-23.56062195253623,-46.54518809132086,sao paulo,SP
3456,-23.56990933389114,-46.50591453857695,sao paulo,SP
3438,-23.559281999999996,-46.52761595997153,sao paulo,SP
3420,-23.55124316625308,-46.550194370938904,sao paulo,SP
3476,-23.571671626146905,-46.51357021717931,são paulo,SP
3414,-23.557727965029713,-46.54908410713256,sao paulo,SP
3434,-23.55756786150384,-46.532526521928524,sao paulo,SP
3424,-23.55437526949813,-46.542173744683126,são paulo,SP
3564,-23.53321650340715,-46.50046729003948,sao paulo,SP
3579,-23.562799506534365,-46.495274332601014,sao paulo,SP
3534,-23.547576185123205,-46.50877523910784,são paulo,SP
3573,-23.560865518177625,-46.50744540813088,sao paulo,SP
3557,-23.53757367499565,-46.501514491949905,sao paulo,SP
3590,-23.546323749927886,-46.47806459449483,são paulo,SP
3547,-23.5370327529863,-46.51211162531019,sao paulo,SP
3504,-23.533537620318523,-46.539300304893466,sao paulo,SP
3542,-23.530500146546242,-46.516345082982305,sao paulo,SP
3567,-23.53780059348027,-46.48828919964575,sao paulo,SP
3533,-23.544934532892817,-46.51566968388244,sao paulo,SP
3554,-23.539185534654727,-46.50740053046923,sao paulo,SP
3534,-23.542911597553267,-46.51493870982171,sao paulo,SP
3513,-23.5362485903399,-46.52282952484273,sao paulo,SP
3520,-23.547719996393322,-46.5205873359686,sao paulo,SP
3580,-23.552147986121543,-46.501002806826705,são paulo,SP
3571,-23.568232484044067,-46.484835223151904,sao paulo,SP
3563,-23.542203206215024,-46.49545907937563,sao paulo,SP
3523,-23.549099144324543,-46.51552830904842,sao paulo,SP
3524,-23.548385462663788,-46.51336943574357,sao paulo,SP
3591,-23.55010999417162,-46.48076046003804,sao paulo,SP
3685,-23.523004037191978,-46.47930898251485,sao paulo,SP
3678,-23.516090674995645,-46.4900326239252,sao paulo,SP
3648,-23.503903373501387,-46.65689562264609,sao paulo,SP
3662,-23.522631255063775,-46.50150034762539,sao paulo,SP
3656,-23.526559089647407,-46.50876890022504,sao paulo,SP
3662,-23.52270874493622,-46.5014756523746,sao paulo,SP
3659,-23.520789838738583,-46.5107685874257,são paulo,SP
3680,-23.524505748542907,-46.48741018734489,sao paulo,SP
3679,-23.520831162458514,-46.49125096260075,sao paulo,SP
3664,-23.526822331669447,-46.49993708742571,são paulo,SP
3732,-23.513519084655744,-46.53485577768481,sao paulo,SP
3721,-23.504751,-46.52713349999999,sao paulo,SP
3735,-23.507188302527535,-46.519370831813674,sao paulo,SP
3819,-23.49243,-46.49819250721337,sao paulo,SP
3804,-23.49697045268047,-46.48345158090484,sao paulo,SP
3803,-23.49419135997463,-46.489478259507166,sao paulo,SP
3819,-23.501749452680468,-46.496608575076465,sao paulo,SP
3804,-23.50068784041201,-46.48140008895493,sao paulo,SP
3801,-23.50322264556529,-46.48930004079867,sao paulo,SP
3881,-23.510185790118946,-46.48866590838716,sao paulo,SP
3876,-23.510375193173285,-46.495919320705184,são paulo,SP
3882,-23.509593555369623,-46.48506770413754,sao paulo,SP
3819,-23.501501001150906,-46.49422597603147,sao paulo,SP
3895,-23.51629741326677,-46.47860153996196,sao paulo,SP
3801,-23.498555678602326,-46.48900231210682,sao paulo,SP
3813,-23.48513586253344,-46.469025689144566,são paulo,SP
3974,-23.611610713572617,-46.48443128711987,sao paulo,SP
3940,-23.592681471002322,-46.499503950458774,são paulo,SP
3935,-23.58596879211153,-46.503637993075095,são paulo,SP
3959,-23.59597791257428,-46.484327792255755,sao paulo,SP
3977,-23.621992569795715,-46.4917732504261,sao paulo,SP
3929,-23.60326605828381,-46.492718473916526,sao paulo,SP
3907,-23.586104346932885,-46.50809033764206,sao paulo,SP
3977,-23.62383100582838,-46.49146315805877,sao paulo,SP
3943,-23.59829632944775,-46.49646371579433,sao paulo,SP
3917,-23.586047832361942,-46.52108172300768,sao paulo,SP
3933,-23.582108336112842,-46.4986058782965,sao paulo,SP
4086,-23.614978977234728,-46.66462208436728,sao paulo,SP
4002,-23.57297339884005,-46.65098920607081,sao paulo,SP
4001,-23.572191650350273,-46.65185328335729,são paulo,SP
4075,-23.60142850735759,-46.65910028504239,sao paulo,SP
4018,-23.585881002221694,-46.641546460730545,são paulo,SP
4072,-23.623689164031386,-46.65215804746375,sao paulo,SP
4087,-23.604257734116175,-46.65519959241736,sao paulo,SP
4002,-23.571561144036078,-46.64830238455757,sao paulo,SP
4082,-23.611693086588986,-46.66175435844541,são paulo,SP
4081,-23.610949816810027,-46.660974784753925,são paulo,SP
4011,-23.579560850259185,-46.645053951978106,sao paulo,SP
4116,-23.594665966414702,-46.625666333054426,sao paulo,SP
4128,-23.602248922009352,-46.63366148167814,sao paulo,SP
4117,-23.58808624340701,-46.62631292922271,sao paulo,SP
4112,-23.586956832361935,-46.628481829447736,sao paulo,SP
4112,-23.587426843470436,-46.62893070898499,são paulo,SP
4140,-23.600245777684805,-46.62949298265907,sao paulo,SP
4186,-23.643672569248082,-46.59042706855558,são paulo,SP
4143,-23.616169040798667,-46.635243527612694,sao paulo,SP
4166,-23.64571097342979,-46.60925326395252,são paulo,SP
4185,-23.643142093254088,-46.59185885429047,são paulo,SP
4107,-23.579475139881133,-46.634707488199,são paulo,SP
4132,-23.610640528504195,-46.61765453382993,sao paulo,SP
4127,-23.603683421316855,-46.627354378152276,sao paulo,SP
4119,-23.591645417755558,-46.63170391775555,sao paulo,SP
4109,-23.57488785290549,-46.63180082806277,sao paulo,SP
4256,-23.628330492642412,-46.59257122675859,sao paulo,SP
4286,-23.61585145268047,-46.6046417200935,sao paulo,SP
4272,-23.60883970333672,-46.61312500278638,sao paulo,SP
4269,-23.60466339439666,-46.61237057216226,sao paulo,SP
4270,-23.595504516792655,-46.613668567863094,sao paulo,SP
4286,-23.6160623510563,-46.6037346413788,são paulo,SP
4302,-23.6206155545329,-46.63851098834323,sao paulo,SP
4363,-23.646947783513184,-46.664056807519195,sao paulo,SP
4310,-23.632966927837728,-46.642481848317864,sao paulo,SP
4349,-23.647899924069737,-46.652673053006694,sao paulo,SP
4346,-23.64062103497028,-46.64416332416762,são paulo,SP
4331,-23.657575746321204,-46.65125744532287,sao paulo,SP
4375,-23.65115906105376,-46.654699583270784,são paulo,SP
4331,-23.657429272837383,-46.64956651333021,sao paulo,SP
4311,-23.632169259507176,-46.63951731196261,sao paulo,SP
4305,-23.62901351809686,-46.63556337383175,sao paulo,SP
4350,-23.64416029808415,-46.65296476311386,sao paulo,SP
4357,-23.63655955517325,-46.651332166526814,sao paulo,SP
4363,-23.648679471002325,-46.66533274854291,sao paulo,SP
4321,-23.64776881571351,-46.644258070488824,são paulo,SP
4339,-23.669350009435053,-46.64241716111717,sao paulo,SP
4302,-23.620614401610013,-46.639396121011,sao paulo,SP
4316,-23.637803594235045,-46.63535247584975,sao paulo,SP
4344,-23.63882110851754,-46.64411782638932,sao paulo,SP
4414,-23.48968389953254,-46.65178837122736,sao paulo,SP
4456,-23.683264019706836,-46.67979979808413,sao paulo,SP
4428,-23.681232723007685,-46.655161820849415,são paulo,SP
4426,-23.67628477684809,-46.64295072245942,sao paulo,SP
4433,-23.688060736886143,-46.66219904079867,sao paulo,SP
4438,-23.68181817346644,-46.670541951295476,sao paulo,SP
4462,-23.69335643519532,-46.66227473910785,sao paulo,SP
4446,-23.68702384041202,-46.683327268942236,são paulo,SP
4458,-23.688736438801993,-46.67278930099832,sao paulo,SP
4401,-23.664718718016026,-46.664782637803675,são paulo,SP
4438,-23.676664861503838,-46.66769250819432,sao paulo,SP
4433,-23.68659904884875,-46.65987130974091,sao paulo,SP
4456,-23.686509520399326,-46.67974134540368,sao paulo,SP
4475,-23.69817492423105,-46.637364216486816,sao paulo,SP
4412,-23.675794627531886,-46.645411452680456,sao paulo,SP
4537,-23.590566995008334,-46.67897364210285,sao paulo,SP
4569,-23.609147657510512,-46.68724100138497,sao paulo,SP
4505,-23.59105928053718,-46.67254222974305,sao paulo,SP
4560,-23.610705223151914,-46.68111169692419,sao paulo,SP
4532,-23.584046657510505,-46.675841101592624,sao paulo,SP
4550,-23.598793288649073,-46.682880427289476,sao paulo,SP
4552,-23.594516632812002,-46.687683656673784,sao paulo,SP
4521,-23.59932276963473,-46.66336629586244,sao paulo,SP
4517,-23.60668724147377,-46.671600105891805,sao paulo,SP
4531,-23.5832164365803,-46.68020335261703,sao paulo,SP
4552,-23.592756593946582,-46.68406334733692,sao paulo,SP
4533,-23.583582607276785,-46.67738290521669,são paulo,SP
4530,-23.583444852068776,-46.67384945129548,são paulo,SP
4640,-23.633508408299885,-46.68258353086217,são paulo,SP
4633,-23.63258918956661,-46.6677845044434,são paulo,SP
4601,-23.622344612268446,-46.68305508964741,sao paulo,SP
4613,-23.612733479977873,-46.674977495967156,sao paulo,SP
4613,-23.619005099082475,-46.66700338550985,sao paulo,SP
4686,-23.66081998917996,-46.694753507357596,são paulo,SP
4602,-23.62510719317329,-46.68414358673323,são paulo,SP
4602,-23.625329908967608,-46.6842803366611,sao paulo,SP
4619,-23.618764746899423,-46.68144198879803,são paulo,SP
4745,-23.657862685268714,-46.70405184968499,sao paulo,SP
4753,-23.654015444850906,-46.70743442220767,sao paulo,SP
4720,-23.63653626089216,-46.70413444670786,sao paulo,SP
4705,-23.620474948929544,-46.69473044116791,sao paulo,SP
4729,-23.63583033166945,-46.71827938190316,sao paulo,SP
4770,-23.678765800998338,-46.717003760199674,sao paulo,SP
4717,-23.630958293092483,-46.70619754163538,são paulo,SP
4729,-23.639058532168725,-46.71938022852872,sao paulo,SP
4704,-23.62456881709849,-46.688706969328884,sao paulo,SP
4777,-23.6960619045242,-46.69880525728547,são paulo,SP
4766,-23.671671788793304,-46.709766964193,sao paulo,SP
4744,-23.657196185123198,-46.708097311962604,sao paulo,SP
4854,-23.77140250321759,-46.69192350000001,são paulo,SP
4815,-23.70605003941368,-46.69354735053958,sao paulo,SP
4865,-23.785864994171618,-46.70984884915458,sao paulo,SP
4830,-23.729441877604,-46.70334010491084,sao paulo,SP
4856,-23.76701755108731,-46.69650989321974,sao paulo,SP
4812,-23.714837475993985,-46.68801975229382,sao paulo,SP
4870,-23.746157884269095,-46.749256191932524,são paulo,SP
4890,-23.834754003466905,-46.72821814270628,são paulo,SP
4849,-23.745095864273793,-46.666967364418014,sao paulo,SP
4857,-23.784458689422372,-46.6909041268394,sao paulo,SP
4892,-23.851534672773948,-46.716788509435055,sao paulo,SP
4823,-23.72477977651406,-46.69454370734588,sao paulo,SP
4848,-23.735919530671104,-46.67665242783772,são paulo,SP
4849,-23.744511325004346,-46.66755278864909,sao paulo,SP
4849,-23.73466802194564,-46.66614319751075,sao paulo,SP
4844,-23.75855112600268,-46.7043799550464,sao paulo,SP
4841,-23.74335662940556,-46.687720732930025,sao paulo,SP
4857,-23.787971968636402,-46.68523008756994,são paulo,SP
4896,-23.853503190664235,-46.709607625879286,são paulo,SP
4870,-23.734701387183293,-46.79545590091751,são paulo,SP
4858,-23.77113569248079,-46.70831665390383,sao paulo,SP
4813,-23.719332679044697,-46.68502865989229,sao paulo,SP
4860,-23.765547478215687,-46.714291826533554,sao paulo,SP
4917,-23.688478099919188,-46.74423800652088,são paulo,SP
4931,-23.68111541909515,-46.75564862323272,sao paulo,SP
4950,-23.72226108298231,-46.7655882536788,sao paulo,SP
4945,-23.717225545934554,-46.77892322592186,sao paulo,SP
4913,-23.67909017790985,-46.74037985581968,sao paulo,SP
4909,-23.679657387731556,-46.73535019692419,sao paulo,SP
4961,-23.733596881210687,-46.79608369025911,sao paulo,SP
4929,-23.701714512349245,-46.76868719248079,sao paulo,SP
4965,-23.735912091869107,-46.77949651234926,sao paulo,SP
5020,-23.534301356834007,-46.68369187093854,são paulo,SP
5011,-23.53799548043739,-46.67824857591318,são paulo,SP
5050,-23.522714434358594,-46.70254327990651,sao paulo,SP
5020,-23.538836892030726,-46.687092731201986,sao paulo,SP
5037,-23.513213273933896,-46.689356939898516,sao paulo,SP
5057,-23.52956964723873,-46.70735199861502,são paulo,SP
5012,-23.543009235356926,-46.67338597807146,sao paulo,SP
5083,-23.533864776277863,-46.718703997169364,sao paulo,SP
5008,-23.53906577906978,-46.66828877240469,sao paulo,SP
5010,-23.54040243184844,-46.67176549679735,sao paulo,SP
5065,-23.51955086594723,-46.69332303081533,são paulo,SP
5050,-23.52418991035259,-46.703051460038054,sao paulo,SP
5042,-23.52499848542905,-46.692431916180965,são paulo,SP
5132,-23.505514898984288,-46.743920710946895,sao paulo,SP
5187,-23.44830117783536,-46.754436169070054,sao paulo,SP
5175,-23.471742740492818,-46.741410628916874,sao paulo,SP
5186,-23.433588094639074,-46.7502827843499,sao paulo,SP
5164,-23.532136368991104,-46.512954283489,são paulo,SP
5186,-23.434625744936223,-46.74936449180568,sao paulo,SP
5138,-23.485258833381156,-46.7336073231712,sao paulo,SP
5205,-23.410849777684803,-46.762386375382306,sao paulo,SP
5266,-23.447125336340804,-46.79948687120578,sao paulo,SP
5267,-23.442108820705172,-46.795049633360264,sao paulo,SP
5372,-23.58335507380705,-46.76333194561133,são paulo,SP
5311,-23.52643949125742,-46.739328600611685,são paulo,SP
5328,-23.549362951987966,-46.752518472387315,sao paulo,SP
5340,-23.55393039494491,-46.756564324715875,são paulo,SP
5351,-23.557010383865073,-46.751664755900485,são paulo,SP
5372,-23.579765350539564,-46.76532898251486,são paulo,SP
5336,-23.54535040706508,-46.753561467456606,sao paulo,SP
5379,-23.565948600611687,-46.753465646546225,sao paulo,SP
5303,-23.531287745224684,-46.72736391147776,são paulo,SP
5410,-23.55029783152521,-46.68206755231118,sao paulo,SP
5436,-23.5544331268394,-46.685132292399985,sao paulo,SP
5411,-23.55896883319865,-46.677375224681114,sao paulo,SP
5468,-23.53934425733191,-46.71765734824753,sao paulo,SP
5415,-23.55977296641469,-46.68477893574358,sao paulo,SP
5458,-23.550583640862083,-46.707505291707506,sao paulo,SP
5412,-23.559547756592988,-46.67834776464306,sao paulo,SP
5432,-23.557838594783302,-46.6888950940908,são paulo,SP
5404,-23.563271242570295,-46.682855098534205,sao paulo,SP
5409,-23.559899301690827,-46.67388762600266,sao paulo,SP
5401,-23.563304768538202,-46.676245799324896,são paulo,SP
5415,-23.5642264365803,-46.682980093254095,sao paulo,SP
5514,-23.578102782942764,-46.71391288837818,sao paulo,SP
5524,-23.595176189566608,-46.74183651471519,sao paulo,SP
5590,-23.576543440501236,-46.736250950974885,sao paulo,SP
5547,-23.59177003052688,-46.77059355828379,sao paulo,SP
5502,-23.569787825037498,-46.707460735216344,sao paulo,SP
5588,-23.578754899734854,-46.74653053019367,sao paulo,SP
5514,-23.61987178156556,-46.49713146733423,sao paulo,SP
5586,-23.571436914507522,-46.723397479052394,sao paulo,SP
5520,-23.596817636966954,-46.73996809270584,são paulo,SP
5547,-23.593593457672117,-46.76888254622301,sao paulo,SP
5574,-23.585867849306975,-46.80332342225744,sao paulo,SP
5579,-23.571645680903664,-46.71384781723222,sao paulo,SP
5547,-23.59346271990896,-46.771530769054884,sao paulo,SP
5612,-23.5937541268394,-46.70787017485143,sao paulo,SP
5625,-23.597201440475438,-46.73152487301637,sao paulo,SP
5688,-23.61156027187765,-46.70903077924205,sao paulo,SP
5634,-23.603835302686356,-46.739194348656824,sao paulo,SP
5676,-23.560088466533927,-46.71046569952941,sao paulo,SP
5619,-23.592593105747575,-46.726340468232365,são paulo,SP
5752,-23.62217515237462,-46.7482142463212,sao paulo,SP
5734,-23.623358161146125,-46.74556641534758,sao paulo,SP
5724,-23.635142161809682,-46.73697998889149,sao paulo,SP
5712,-23.620467951411047,-46.73050755040661,sao paulo,SP
5798,-23.656134949766276,-46.76845470635924,sao paulo,SP
5760,-23.63097197668648,-46.76812094171618,sao paulo,SP
5775,-23.634844502077467,-46.7540016232327,são paulo,SP
5785,-23.6219162894858,-46.76500235221302,sao paulo,SP
5724,-23.624823615038405,-46.73405031447277,sao paulo,SP
5765,-23.629597166801343,-46.75773936303303,sao paulo,SP
5783,-23.643840023214633,-46.76847046904713,sao paulo,SP
5765,-23.62870827200065,-46.755032961423034,sao paulo,SP
5729,-23.637348104362587,-46.74120095184373,sao paulo,SP
5759,-23.628647106295826,-46.76665333443939,sao paulo,SP
5894,-23.655935894546825,-46.78413631015092,sao paulo,SP
5881,-23.686513093254096,-46.78022791118931,sao paulo,SP
5879,-23.686494296150904,-46.79318440674589,sao paulo,SP
5874,-23.699877068487936,-46.78271918968996,sao paulo,SP
5881,-23.68534724202203,-46.78030437523806,sao paulo,SP
5877,-23.6942710036621,-46.78808139645152,são paulo,SP
5854,-23.659978285042396,-46.76303538121067,sao paulo,SP
5836,-23.643320475649368,-46.738202475649366,sao paulo,SP
5868,-23.669964890645748,-46.783285051618705,sao paulo,SP
5886,-23.685150971479526,-46.79512622816381,sao paulo,SP
5849,-23.65047244157196,-46.75585291534424,sao paulo,SP
5812,-23.657244915344247,-46.73551799639333,sao paulo,SP
5888,-23.672327982514858,-46.79133660421837,sao paulo,SP
5861,-23.671543808707046,-46.7634402565256,sao paulo,SP
5883,-23.673694682357382,-46.780653307292404,são paulo,SP
5884,-23.6718871290611,-46.77736994018699,sao paulo,SP
5836,-23.644573239800337,-46.73834247114655,são paulo,SP
5864,-23.676557647238724,-46.76105890161,sao paulo,SP
5874,-23.699102207051748,-46.782484532892816,sao paulo,SP
6036,-23.55957485068379,-46.775822017773606,osasco,SP
6060,-23.55270740186981,-46.785481041346934,osasco,SP
6086,-23.53512230223908,-46.78425863500504,osasco,SP
6080,-23.541918630878772,-46.78156299140166,osasco,SP
6086,-23.533933233022633,-46.78484547947301,osasco,SP
6154,-23.560938723263078,-46.805914037584415,osasco,SP
6154,-23.5601793075192,-46.8026026882972,osasco,SP
6114,-23.53849039661836,-46.79901876908646,osasco,SP
6149,-23.57768699999999,-46.81557224999999,osasco,SP
6194,-23.52636768163209,-46.799450822090144,osasco,SP
6283,-23.51649816149256,-46.76942789872449,osasco,SP
6293,-23.516990743757187,-46.76616380673209,osasco,SP
6246,-23.49428471641755,-46.80710999605636,osasco,SP
6253,-23.498262032460122,-46.800018948785315,osasco,SP
6288,-23.501967861487238,-46.76906542599019,osasco,SP
6236,-23.509373164868094,-46.791640780743236,osasco,SP
6270,-23.500238993883155,-46.771362707600005,osasco,SP
6240,-23.50363304079866,-46.805563821830354,osasco,SP
6283,-23.514645667493838,-46.76668319565477,osasco,SP
6286,-23.504028245340248,-46.77363992769351,osasco,SP
