geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
2052,-23.510252954757934,-46.60642833472785,sao paulo,SP
2136,-23.497438550859304,-46.582767719324536,sao paulo,SP
2131,-23.503925965643027,-46.58398931498534,sao paulo,SP
2161,-23.49071285429047,-46.56956473327946,sao paulo,SP
2132,-23.50423576824974,-46.57800406702637,sao paulo,SP
2118,-23.51573205119376,-46.593260325988865,são paulo,SP
2166,-23.5257178148768,-46.58423802331353,sao paulo,SP
2129,-23.503570271163934,-46.58704878365741,sao paulo,SP
2278,-23.460221074383963,-46.57760074854289,sao paulo,SP
2213,-23.499269067170605,-46.591175980985646,sao paulo,SP
2224,-23.484350210658434,-46.57563981196259,são paulo,SP
2248,-23.4831782828207,-46.59993396003806,sao paulo,SP
2259,-23.47071378628314,-46.58208137093889,sao paulo,SP
2210,-23.479776524006017,-46.58615526449882,sao paulo,SP
2214,-23.490935549541238,-46.58778129378498,sao paulo,SP
2251,-23.470135302527535,-46.58904174424372,sao paulo,SP
2270,-23.470754731057767,-46.59256195475792,sao paulo,SP
2210,-23.4800539730798,-46.583106496249094,sao paulo,SP
2301,-23.487414496249084,-46.616300025535224,sao paulo,SP
2341,-23.469969112124215,-46.617057030267084,sao paulo,SP
2366,-23.439484341104503,-46.59159597890817,são paulo,SP
2363,-23.432357047478042,-46.57743417623478,sao paulo,SP
2351,-23.454883897022388,-46.599666857204674,são paulo,SP
2308,-23.471828790178286,-46.601358894252435,sao paulo,SP
2301,-23.48933253282206,-46.61629331083131,sao paulo,SP
2416,-23.480883723007683,-46.630072744243726,sao paulo,SP
2410,-23.475621688037393,-46.62361114738296,são paulo,SP
2401,-23.495111193173283,-46.62591297835991,sao paulo,SP
2421,-23.4740754676841,-46.63077216180969,sao paulo,SP
2442,-23.472379907745054,-46.645721674477414,sao paulo,SP
2410,-23.4776847732414,-46.62341740674591,são paulo,SP
2450,-23.49757504524207,-46.63750466527212,sao paulo,SP
2452,-23.50214360866176,-46.643026153903826,são paulo,SP
2462,-23.49210461156129,-46.64413363420476,sao paulo,SP
2471,-23.482194642795328,-46.65274562017428,sao paulo,SP
2417,-23.476611719401006,-46.62988588703905,sao paulo,SP
2442,-23.471703282820695,-46.644710039961936,sao paulo,SP
2558,-23.497496298084148,-46.675343567026374,sao paulo,SP
2537,-23.49047730336426,-46.653603710658416,sao paulo,SP
2563,-23.48935314763986,-46.66799377433562,sao paulo,SP
2598,-23.512857653067115,-46.671011894540875,sao paulo,SP
2550,-23.505461041517098,-46.671104247178306,sao paulo,SP
2516,-23.512818750764605,-46.66042471051419,sao paulo,SP
2517,-23.507316659732215,-46.66488864669047,sao paulo,SP
2523,-23.504406496249086,-46.65733102553523,sao paulo,SP
2522,-23.503751496537543,-46.65504052553521,sao paulo,SP
2652,-23.454897474060743,-46.656832022216996,sao paulo,SP
2651,-23.462557250620375,-46.65822678212822,sao paulo,SP
2678,-23.4538210269202,-46.66252140605342,sao paulo,SP
2735,-23.490147745928823,-46.69439651441664,sao paulo,SP
2723,-23.498206417710172,-46.68028619663572,sao paulo,SP
2725,-23.50085934332621,-46.683542147931206,sao paulo,SP
2734,-23.488264749927886,-46.69338012184774,sao paulo,SP
2720,-23.474432293929194,-46.6676415530037,sao paulo,SP
2728,-23.492898534277796,-46.6869610582838,sao paulo,SP
2878,-23.453618125172234,-46.68442041210087,sao paulo,SP
2834,-23.475810981678134,-46.69463048889149,sao paulo,SP
2851,-23.459865590339906,-46.69302782292686,sao paulo,SP
2835,-23.473958898695827,-46.693541200386655,sao paulo,SP
2849,-23.461269223700178,-46.687651386346566,sao paulo,SP
2878,-23.452718804605006,-46.68510348029315,são paulo,SP
2801,-23.490179856761582,-46.696150320542195,sao paulo,SP
2837,-23.46757696586643,-46.695233398840045,são paulo,SP
2801,-23.487147875926947,-46.69813565082089,sao paulo,SP
2851,-23.461238294477468,-46.691340265883824,sao paulo,SP
2802,-23.487899542327877,-46.69700349763407,são paulo,SP
2806,-23.46975160634726,-46.69820859127132,são paulo,SP
2911,-23.503535528997674,-46.70285358090484,sao paulo,SP
2985,-23.44129255674268,-46.71883797556072,sao paulo,SP
2926,-23.500634033496354,-46.704534059277385,sao paulo,SP
2991,-23.435771994370036,-46.727824318945665,são paulo,SP
2996,-23.444477043910506,-46.73800028866797,sao paulo,SP
2987,-23.424164983106103,-46.712194794996485,são paulo,SP
2951,-23.47156066556059,-46.72172598903572,sao paulo,SP
2963,-23.449513033585298,-46.59209398043738,são paulo,SP
2982,-23.453508740492826,-46.713614611287504,sao paulo,SP
2934,-23.489358073911138,-46.70747414143225,sao paulo,SP
2926,-23.5005893119626,-46.70456269025911,são paulo,SP
3041,-23.548576600323226,-46.62070975812218,sao paulo,SP
3035,-23.527479730221042,-46.614151842922176,são paulo,SP
3062,-23.540233033585302,-46.5860567776848,sao paulo,SP
3018,-23.53052346878062,-46.614120312106834,sao paulo,SP
3066,-23.537744496537552,-46.57505361226845,são paulo,SP
3071,-23.53322604607878,-46.56022436802471,sao paulo,SP
3020,-23.531706984736555,-46.60288083625708,sao paulo,SP
3068,-23.53685195752789,-46.567473021207384,são paulo,SP
3057,-23.54460220399333,-46.60250392645275,sao paulo,SP
3084,-23.53363598112987,-46.56987921386107,são paulo,SP
3128,-23.56999546794391,-46.58381130391251,são paulo,SP
3186,-23.566221492743633,-46.580316582077465,sao paulo,SP
3122,-23.56831763281201,-46.59542095268045,sao paulo,SP
3193,-23.573418150152918,-46.57860880613421,sao paulo,SP
3122,-23.568654614490136,-46.59089042714524,sao paulo,SP
3220,-23.61090635793463,-46.52490764863477,sao paulo,SP
3222,-23.583866102243086,-46.562632952275266,sao paulo,SP
3254,-23.605495826533556,-46.52850939439664,são paulo,SP
3220,-23.601907965655148,-46.53494199783246,sao paulo,SP
3239,-23.59882363113856,-46.547280712735905,sao paulo,SP
3254,-23.61075149125743,-46.533354899388314,sao paulo,SP
3287,-23.596117962808012,-46.53214752637193,são paulo,SP
3208,-23.603280726066107,-46.563553608517545,são paulo,SP
3272,-23.60231073827112,-46.51641588842404,sao paulo,SP
3220,-23.60878886881487,-46.52366997442193,sao paulo,SP
3211,-23.601181023313515,-46.552134384124884,sao paulo,SP
3202,-23.597427991949917,-46.56969805176294,sao paulo,SP
3209,-23.60003328781236,-46.557306177909844,sao paulo,SP
3336,-23.553619055339798,-46.56677334923213,sao paulo,SP
3308,-23.540526985284814,-46.57153255842802,sao paulo,SP
3321,-23.54789889702238,-46.56694727338563,sao paulo,SP
3373,-23.57286918151652,-46.55377956633387,sao paulo,SP
3310,-23.540740741618002,-46.56878302138029,sao paulo,SP
3344,-23.55791275322022,-46.57593584162876,sao paulo,SP
3359,-23.564018462115527,-46.5550711290611,sao paulo,SP
3333,-23.555224927837727,-46.56823215168213,são paulo,SP
3383,-23.58208633964758,-46.53052700398582,sao paulo,SP
3309,-23.549578889809023,-46.564689247850424,sao paulo,SP
3306,-23.542956860378663,-46.575886405360926,são paulo,SP
3426,-23.550952619770264,-46.540224465866416,são paulo,SP
3479,-23.57922912377484,-46.511789961316026,sao paulo,SP
3461,-23.569206163384873,-46.525425424149994,sao paulo,SP
3438,-23.558909280598996,-46.52732028934156,sao paulo,SP
3462,-23.575468714957598,-46.527427534970286,sao paulo,SP
3427,-23.55188153788447,-46.53647763711117,sao paulo,SP
3453,-23.5670171179526,-46.51093445905711,sao paulo,SP
3406,-23.54115401915858,-46.54359558451151,sao paulo,SP
3516,-23.540121785734893,-46.52416306549717,sao paulo,SP
3533,-23.542371241185315,-46.52270613405276,sao paulo,SP
3578,-23.555291008050073,-46.50490805759131,sao paulo,SP
3516,-23.54328725007212,-46.52547613835192,sao paulo,SP
3546,-23.537913715794314,-46.50851805773554,sao paulo,SP
3586,-23.556637623925212,-46.48844132653355,são paulo,SP
3552,-23.53570218872989,-46.50407081640599,são paulo,SP
3558,-23.5443189708581,-46.502946481822356,sao paulo,SP
3665,-23.530930197086928,-46.499890890678415,sao paulo,SP
3663,-23.526334431798087,-46.50150623642918,sao paulo,SP
3649,-23.524523981200627,-46.522940358455145,sao paulo,SP
3660,-23.523381869553912,-46.508079876219014,sao paulo,SP
3647,-23.530828892867447,-46.527533900773285,são paulo,SP
3654,-23.5249731515379,-46.51781656189048,são paulo,SP
3666,-23.525301939494483,-46.49369535137628,sao paulo,SP
3688,-23.53001649576447,-46.48431877235028,são paulo,SP
3678,-23.517589871775623,-46.490507266720535,são paulo,SP
3651,-23.524294421316863,-46.52090554163538,são paulo,SP
3701,-23.5110454679439,-46.55097082223437,sao paulo,SP
3734,-23.508455951151248,-46.52457816541636,são paulo,SP
3735,-23.511117132667778,-46.520441124761916,sao paulo,SP
3758,-23.503910521784313,-46.50143461809682,sao paulo,SP
3816,-23.489784051907165,-46.486716941023694,sao paulo,SP
3819,-23.500760112412678,-46.499867297535886,são paulo,SP
3820,-23.496081747157923,-46.50014134248949,sao paulo,SP
3818,-23.499512150989634,-46.49265756480467,sao paulo,SP
3807,-23.49814095559466,-46.47056874118531,sao paulo,SP
3881,-23.510557058283812,-46.48675095559465,sao paulo,SP
3805,-23.50578284569213,-46.47737075575626,sao paulo,SP
3801,-23.50629974022083,-46.4902504786124,são paulo,SP
3877,-23.51223678934157,-46.491567804749245,sao paulo,SP
3805,-23.50535582292687,-46.48116411434592,sao paulo,SP
3808,-23.49483411019097,-46.475895080212354,sao paulo,SP
3803,-23.493731573291996,-46.484567960575866,sao paulo,SP
3816,-23.486071641410348,-46.48696307369146,sao paulo,SP
3871,-23.509613877293265,-46.49704221945126,sao paulo,SP
3881,-23.509824056062108,-46.48936147446477,sao paulo,SP
3944,-23.602192874646143,-46.49432321133015,sao paulo,SP
3924,-23.597735343326203,-46.507013596860766,sao paulo,SP
3986,-23.609045835453436,-46.52030278165486,sao paulo,SP
3977,-23.62132252451342,-46.49177602451341,sao paulo,SP
3953,-23.59409738412488,-46.483160893559926,sao paulo,SP
3929,-23.603883432973614,-46.49101193213691,sao paulo,SP
3930,-23.57961109325409,-46.49879587844073,são paulo,SP
3978,-23.621464534987446,-46.50861258682462,sao paulo,SP
4004,-23.575809530671116,-46.64948395781635,sao paulo,SP
4016,-23.58648461004674,-46.639328982514854,sao paulo,SP
4059,-23.61878027699232,-46.643579313491806,sao paulo,SP
4042,-23.602800261464353,-46.64159914417788,são paulo,SP
4087,-23.607122018321864,-46.65788995322872,sao paulo,SP
4082,-23.611820061053763,-46.661602416729224,sao paulo,SP
4044,-23.603345664723875,-46.63995148557326,sao paulo,SP
4080,-23.608128215938546,-46.6611476641756,são paulo,SP
4003,-23.57531255092622,-46.64604321397664,sao paulo,SP
4015,-23.58824866250217,-46.64725851679265,sao paulo,SP
4089,-23.605759759651402,-46.65959009963074,são paulo,SP
4055,-23.62142154149115,-46.641649027901146,sao paulo,SP
4052,-23.612014964054364,-46.63871075592735,sao paulo,SP
4052,-23.612965868717204,-46.64218433971953,sao paulo,SP
4046,-23.613330803220038,-46.63804355398462,sao paulo,SP
4090,-23.60703220760001,-46.65936337483402,sao paulo,SP
4055,-23.61711879986323,-46.64146951377097,sao paulo,SP
4012,-23.584120397166622,-46.6498443455479,sao paulo,SP
4169,-23.65648455620633,-46.61482601664842,sao paulo,SP
4142,-23.611690194010013,-46.63282611587513,são paulo,SP
4133,-23.60685187177563,-46.61646322064174,sao paulo,SP
4149,-23.6158424007733,-46.62241501693687,são paulo,SP
4140,-23.606938330284468,-46.63056389938831,sao paulo,SP
4149,-23.616194541779613,-46.623881755208,sao paulo,SP
4214,-23.591241717360848,-46.59651892845196,sao paulo,SP
4289,-23.605427902302512,-46.61538269553922,sao paulo,SP
4202,-23.578194478215686,-46.60286223980032,sao paulo,SP
4280,-23.602850526900653,-46.606736277738435,são paulo,SP
4269,-23.597898736886137,-46.61203209824576,sao paulo,SP
4255,-23.624897742426068,-46.594590563563926,sao paulo,SP
4288,-23.612150556206338,-46.611372405216684,são paulo,SP
4311,-23.63378914377628,-46.639067181372276,sao paulo,SP
4346,-23.639376384124873,-46.64747855037796,sao paulo,SP
4332,-23.662128530671104,-46.64726301165675,sao paulo,SP
4331,-23.660043276155598,-46.648506991949915,sao paulo,SP
4366,-23.66621959109029,-46.65638974913059,sao paulo,SP
4363,-23.647515686075497,-46.667504340700475,são paulo,SP
4326,-23.66034594272713,-46.634732687192475,sao paulo,SP
4324,-23.65899152207278,-46.63810308090484,sao paulo,SP
4330,-23.657055108517532,-46.647172585780915,sao paulo,SP
4314,-23.63509965528881,-46.636352298632396,sao paulo,SP
4308,-23.63518066468387,-46.64119136300248,sao paulo,SP
4314,-23.63714652178431,-46.636841907438395,sao paulo,SP
4313,-23.642132605055085,-46.640501649316185,sao paulo,SP
4336,-23.66320984041202,-46.643326260892145,sao paulo,SP
4304,-23.62664491534424,-46.63398899639333,são paulo,SP
4387,-23.662174756044728,-46.64644843865777,sao paulo,SP
4330,-23.656434066333887,-46.6448032924,sao paulo,SP
4363,-23.64779971412088,-46.66963533637264,são paulo,SP
4358,-23.63996380460501,-46.658233896474115,sao paulo,SP
4333,-23.66123922814357,-46.64492669969417,sao paulo,SP
4374,-23.64935563474524,-46.65324850375091,sao paulo,SP
4345,-23.637308091869112,-46.64278854509784,sao paulo,SP
4416,-23.6751185457083,-46.639826458013076,são paulo,SP
4473,-23.702022418449104,-46.64820920067392,sao paulo,SP
4425,-23.685948534277795,-46.64449470483004,sao paulo,SP
4461,-23.692887398003332,-46.67856834332622,sao paulo,SP
4421,-23.692810557591315,-46.64289108090483,sao paulo,SP
4430,-23.68893225950718,-46.64783995420966,sao paulo,SP
4468,-23.691345444341916,-46.66488755704305,sao paulo,SP
4509,-23.591079848462094,-46.66850653774024,sao paulo,SP
4562,-23.60994770468582,-46.68621076256561,sao paulo,SP
4516,-23.604574002769965,-46.668945526083476,sao paulo,SP
4538,-23.594439478215683,-46.680450374285776,sao paulo,SP
4548,-23.59608895060299,-46.68779513598599,sao paulo,SP
4661,-23.667671210658426,-46.67775422592186,sao paulo,SP
4610,-23.627781869553925,-46.673448181516534,sao paulo,SP
4602,-23.62357069747245,-46.682602271163944,sao paulo,SP
4635,-23.636334702682348,-46.66873148326752,sao paulo,SP
4618,-23.623958430751912,-46.67304773397194,sao paulo,SP
4616,-23.620761,-46.67296008090483,sao paulo,SP
4602,-23.624344469174474,-46.683448977532535,são paulo,SP
4693,-23.677632953739966,-46.685560293067546,são paulo,SP
4652,-23.666370119491635,-46.668704032989716,sao paulo,SP
4685,-23.664249136274453,-46.691036445178625,sao paulo,SP
4623,-23.634680573691476,-46.67177186649549,sao paulo,SP
4653,-23.66329637246811,-46.67299094171619,sao paulo,SP
4658,-23.66628625867046,-46.670682907582616,sao paulo,SP
4773,-23.681542547319527,-46.70780575451552,sao paulo,SP
4723,-23.646002814876795,-46.71012714723872,sao paulo,SP
4718,-23.633635205539385,-46.70285724279882,são paulo,SP
4776,-23.690619450458765,-46.701492014426705,sao paulo,SP
4761,-23.664402648912166,-46.717620861792284,são paulo,SP
4705,-23.62235647293556,-46.69539973065372,são paulo,SP
4742,-23.650780785366084,-46.70038138357269,sao paulo,SP
4739,-23.649526660514805,-46.69527219742593,sao paulo,SP
4752,-23.654538932281135,-46.707455744936226,sao paulo,SP
4739,-23.64610858304281,-46.69337904046627,são paulo,SP
4768,-23.68242935636795,-46.714201186796636,sao paulo,SP
4740,-23.637792646402016,-46.68903265707781,sao paulo,SP
4751,-23.65217478418463,-46.70775749354821,sao paulo,SP
4725,-23.64481940865699,-46.70454778908993,são paulo,SP
4771,-23.680998743551246,-46.712532053984624,sao paulo,SP
4707,-23.624433351957954,-46.6950516679794,sao paulo,SP
4855,-23.76395099999999,-46.6869915,sao paulo,SP
4826,-23.718721924231044,-46.69935613266779,sao paulo,SP
4858,-23.771469412358616,-46.71566818252735,sao paulo,SP
4829,-23.732679164031378,-46.709925605747564,sao paulo,SP
4824,-23.733241226932908,-46.695560323064996,sao paulo,SP
4822,-23.73063578711987,-46.690248776444044,sao paulo,SP
4812,-23.717200578683137,-46.68454068151652,sao paulo,SP
4843,-23.744715890254792,-46.694125013943236,sao paulo,SP
4860,-23.760681139881136,-46.714026095620014,sao paulo,SP
4845,-23.75306245683541,-46.68990033374693,são paulo,SP
4815,-23.70054970912921,-46.69282010450681,sao paulo,SP
4822,-23.730420446852072,-46.689981181516515,sao paulo,SP
4813,-23.72267925229382,-46.68497013613022,sao paulo,SP
4842,-23.747831832910197,-46.68366995599868,sao paulo,SP
4944,-23.712100899532548,-46.77538756189049,sao paulo,SP
4931,-23.68247954232788,-46.75686249763406,sao paulo,SP
4917,-23.68693733354204,-46.74559680238885,são paulo,SP
4912,-23.684061472453443,-46.74608894076156,sao paulo,SP
4932,-23.68109867638063,-46.75801065168212,sao paulo,SP
4915,-23.683194284329687,-46.74716916469005,sao paulo,SP
4961,-23.73763415098964,-46.792084876911524,sao paulo,SP
5054,-23.535653029141898,-46.703499569248066,sao paulo,SP
5085,-23.52816501832186,-46.72467504051019,sao paulo,SP
5011,-23.529787260892153,-46.691128335968614,sao paulo,SP
5083,-23.533179705522542,-46.715807220930195,sao paulo,SP
5014,-23.53491825644876,-46.668077113941884,são paulo,SP
5088,-23.525462451295486,-46.72116999904771,sao paulo,SP
5010,-23.52867401610016,-46.690135077298144,são paulo,SP
5017,-23.533584024698506,-46.677465057043044,sao paulo,SP
5082,-23.529567551762938,-46.716025526227696,sao paulo,SP
5024,-23.532961411045083,-46.68840789953255,sao paulo,SP
5126,-23.505547672773954,-46.7429529292227,sao paulo,SP
5117,-23.511550273054432,-46.74458313736757,são paulo,SP
5127,-23.497672368861426,-46.73711263682272,sao paulo,SP
5186,-23.43384005326999,-46.75057068898706,sao paulo,SP
5160,-23.48068361671185,-46.75696850083673,sao paulo,SP
5186,-23.43588490674591,-46.74997632875525,sao paulo,SP
5125,-23.499233444630374,-46.73928993839797,sao paulo,SP
5171,-23.48057054051726,-46.74675212809974,sao paulo,SP
5123,-23.50540504469381,-46.737407441023684,sao paulo,SP
5170,-23.485685050233734,-46.74812785567545,sao paulo,SP
5162,-23.476746708580965,-46.756582433117856,são paulo,SP
5186,-23.433556011224223,-46.755045690811706,sao paulo,SP
5209,-23.412269378296486,-46.750781740348586,sao paulo,SP
5201,-23.40530353621103,-46.73833261809682,são paulo,SP
5364,-23.567463193735527,-46.751908456947646,sao paulo,SP
5386,-23.566459714957592,-46.76028554593455,sao paulo,SP
5358,-23.570768933666102,-46.7497170262277,são paulo,SP
5351,-23.555743826533558,-46.75304003274858,sao paulo,SP
5337,-23.553325362196322,-46.749043310289174,sao paulo,SP
5386,-23.566013580066002,-46.75797522910491,sao paulo,SP
5324,-23.543040991949912,-46.75577758312653,são paulo,SP
5318,-23.538335291419042,-46.728393066882134,sao paulo,SP
5371,-23.582258350539565,-46.75294173980032,sao paulo,SP
5325,-23.541052588954923,-46.75843008909915,sao paulo,SP
5396,-23.569673346058803,-46.770422179495085,sao paulo,SP
5345,-23.54886157201804,-46.74576620982172,sao paulo,SP
5302,-23.52902131724272,-46.72572738372085,são paulo,SP
5452,-23.543878631138572,-46.707586228980276,são paulo,SP
5466,-23.550519164031382,-46.718916003606665,sao paulo,SP
5409,-23.558863840412013,-46.67468476464307,sao paulo,SP
5440,-23.5464903075192,-46.69229742991519,sao paulo,SP
5427,-23.560901748542904,-46.69653998167812,sao paulo,SP
5417,-23.56573032722604,-46.68603665153791,são paulo,SP
5436,-23.554856126839397,-46.68509179239997,sao paulo,SP
5422,-23.564356406890138,-46.67970168359398,sao paulo,SP
5417,-23.555581418258438,-46.696332237578616,sao paulo,SP
5411,-23.556345580068122,-46.67918075269784,são paulo,SP
5468,-23.54082541993188,-46.7158701530671,sao paulo,SP
5409,-23.559622658347234,-46.67413485235724,são paulo,SP
5417,-23.555154520399327,-46.69572334401869,sao paulo,SP
5564,-23.589810953921216,-46.77102325867046,sao paulo,SP
5520,-23.598618003606678,-46.741107682353245,sao paulo,SP
5564,-23.589985452680462,-46.7706015,sao paulo,SP
5568,-23.58827414348782,-46.786903066478104,sao paulo,SP
5524,-23.594767376074785,-46.742271904524216,sao paulo,SP
5511,-23.57593740605342,-46.70886871816024,sao paulo,SP
5502,-23.568597538289893,-46.70418523240296,sao paulo,SP
5571,-23.601322623925213,-46.79931974562871,sao paulo,SP
5538,-23.58971067499565,-46.7365080745282,sao paulo,SP
5567,-23.594103513185964,-46.785164500692474,sao paulo,SP
5560,-23.586284503750907,-46.780273607969285,sao paulo,SP
5540,-23.574586008499516,-46.7176791668917,sao paulo,SP
5519,-23.58900248320734,-46.72959832791853,são paulo,SP
5622,-23.597094520399324,-46.724054516100146,sao paulo,SP
5687,-23.61146588510582,-46.70489839814756,sao paulo,SP
5674,-23.589477482370626,-46.69837727436658,sao paulo,SP
5684,-23.607915024698507,-46.70595561532686,sao paulo,SP
5625,-23.59769664509943,-46.732395048336876,são paulo,SP
5625,-23.592300659886963,-46.72954738120196,sao paulo,SP
5638,-23.606083749379625,-46.7398705335853,sao paulo,SP
5620,-23.593868612268448,-46.7234325,sao paulo,SP
5618,-23.59408126115196,-46.720547672601064,sao paulo,SP
5787,-23.617261173466446,-46.757654895089125,sao paulo,SP
5787,-23.627347187893164,-46.76682587344905,sao paulo,SP
5729,-23.63332930613423,-46.737772926308516,sao paulo,SP
5776,-23.636335746321198,-46.74620926824974,sao paulo,SP
5713,-23.624234570633057,-46.7320248075192,sao paulo,SP
5790,-23.63845494754457,-46.783881518321856,sao paulo,SP
5777,-23.643720974464774,-46.746541446015364,sao paulo,SP
5793,-23.63864509395292,-46.775219355130105,sao paulo,SP
5713,-23.627953393559938,-46.72877044310116,sao paulo,SP
5717,-23.636561479600672,-46.73532385261704,sao paulo,SP
5704,-23.62916940966009,-46.719387916873444,são paulo,SP
5725,-23.6237631335045,-46.737052705666756,são paulo,SP
5798,-23.657511530265037,-46.77122046406656,sao paulo,SP
5776,-23.636130904524208,-46.74560357576894,sao paulo,SP
5851,-23.665329461152094,-46.75533845206795,sao paulo,SP
5820,-23.659210376621843,-46.739964963258,sao paulo,SP
5862,-23.66687449624909,-46.76315352844941,sao paulo,SP
5883,-23.674119716634078,-46.77753540396777,sao paulo,SP
5868,-23.67121507586332,-46.78525898220489,sao paulo,SP
5888,-23.67361547515727,-46.78942938481737,são paulo,SP
5818,-23.663554931444413,-46.73450707868312,sao paulo,SP
5879,-23.69464873633788,-46.796181920480144,sao paulo,SP
5860,-23.664512590988114,-46.76758898989742,sao paulo,SP
5878,-23.689398478215686,-46.786571497085816,são paulo,SP
5815,-23.66165580598999,-46.73435953205609,são paulo,SP
5894,-23.65228696225975,-46.79031282514858,sao paulo,SP
5846,-23.657436586733226,-46.743830481678124,sao paulo,SP
5821,-23.669704886202346,-46.75107883902702,sao paulo,SP
5890,-23.665414369229744,-46.793012322339216,sao paulo,SP
5883,-23.67879320744829,-46.77965822650959,sao paulo,SP
5858,-23.68625147266368,-46.80227000327211,sao paulo,SP
5812,-23.655003820705176,-46.73453017568815,sao paulo,SP
5830,-23.669056184286486,-46.744406036355265,são paulo,SP
6036,-23.552335864562256,-46.775576828207,osasco,SP
6013,-23.531692888434396,-46.77725544446423,osasco,SP
6056,-23.56494787957584,-46.78903744299505,osasco,SP
6023,-23.54528362724342,-46.7685212113509,osasco,SP
6075,-23.549396301142554,-46.785283659992025,osasco,SP
6016,-23.530482218996962,-46.77915454830049,osasco,SP
6028,-23.549330554591826,-46.764846109234554,osasco,SP
6056,-23.56830139765187,-46.790491036030595,osasco,SP
6030,-23.569519500000002,-46.77609149999999,osasco,SP
6144,-23.567144357256428,-46.80225862725864,osasco,SP
6120,-23.54464631332885,-46.79260016625113,osasco,SP
6154,-23.560346912574285,-46.80377047544571,osasco,SP
6120,-23.540212476282445,-46.7915284483813,osasco,SP
6186,-23.533913578782766,-46.8129244547861,osasco,SP
6130,-23.55950226742362,-46.79680979552374,osasco,SP
6184,-23.533461148191027,-46.808424745196035,osasco,SP
6144,-23.567385875398244,-46.801227727243436,osasco,SP
6180,-23.534956550377963,-46.8059772305095,osasco,SP
6170,-23.540636363634608,-46.80458958393569,osasco,SP
6126,-23.553947566478115,-46.79693206800733,osasco,SP
6150,-23.563551161145806,-46.81447766380509,osasco,SP
6132,-23.553003572854752,-46.80016137621901,osasco,SP
6192,-23.524714623532045,-46.805623858415565,osasco,SP
6140,-23.580837,-46.798231108477076,osasco,SP
6273,-23.497557285330853,-46.767484934070126,osasco,SP
6283,-23.510688894252418,-46.76119200623239,osasco,SP
6293,-23.514840944197697,-46.7608286312828,osasco,SP
6226,-23.506012423827013,-46.777735037191974,osasco,SP
6236,-23.508614600832907,-46.79004735769696,osasco,SP
