order_id,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value
144e54e15ca33ab0c0789119fe2aa09c,1,70aa499facb0946dc40ff974166fd522,55f7a3319d80f7fdf078b8f03e6725fe,2018-08-20T23:09:33.000Z,126.49,13.19
1473b56d2b79b9044a78f3aa69469a69,1,99a9f319eaf0e11751538c624383f907,0ea22c1cfbdc755f86b9b54b39c16043,2017-12-04T02:26:10.000Z,99.9,12.83
1498068c608b11a2902e212d4d65d62c,2,980a05f1865790c75cf9a22ae4771c1c,38e6dada03429a47197d5d584d793b41,2017-10-26T16:49:11.000Z,83.45,43.69
14a2ad28d59053cc7bf0e2b40660294f,1,154e7e31ebfa092203795c972e5804a6,cc419e0650a3c5ba77189a1882b7556a,2017-07-20T06:43:38.000Z,19.99,17.63
14b5c4cd4b8db87b8c7582add54038c5,1,e073574bfbfbdfbe59454d8474cad673,3d871de0142ce09b7081e2b9d1733cb1,2018-05-03T10:15:13.000Z,79.0,23.13
14ddbde8a800125503870bcad59d2851,1,e2372fa4eec7531e44bb43844876e25b,db2956745b3a8e9f3785c99f34b5d25e,2018-05-31T02:31:40.000Z,189.0,10.24
14ee9fe5d7494810335154bf7a536214,1,1b28754d4c3737f9655d4a27c118bcd5,f12ff17ad8bbf01ec5c33b17e506649b,2018-02-08T13:53:12.000Z,260.0,26.27
159da9914b51de617fe80162939965c5,1,1613b819ab5dae53aead2dbb4ebdb378,16090f2ca825584b5a147ab24aa30c86,2018-07-09T13:31:25.000Z,27.9,12.86
160325be3833553d6a8155785eb1e7e9,1,18b0e642cbae7251e60a64aa07dd9eb9,85d9eb9ddc5d00ca9336a2219c97bb13,2018-08-22T16:24:35.000Z,22.32,15.26
163fcb371458c9705276afbd04c365ce,1,b18c7c97215e57be54e530e4db4eadd7,3bb548e3cb7f70f28e3f11ee9dce0e59,2018-02-05T14:31:13.000Z,19.5,12.48
168d3552147af1da6282c46975968c45,4,00ba6d766f0b1d7b78a5ce3e1e033263,53e4c6e0f4312d4d2107a8c9cddf45cd,2017-07-21T16:15:25.000Z,47.99,14.36
18378468bb910957d971170b04dcab36,1,813a30050677eb6996e12eea9ad400bf,01fdefa7697d26ad920e9e0346d4bd1b,2018-01-29T22:53:26.000Z,439.0,33.41
188b477021751fb5423a18b77aed2dd0,1,a10eacab1edd5f1c174e6f278030edbe,53e4c6e0f4312d4d2107a8c9cddf45cd,2018-05-02T17:55:34.000Z,121.0,27.71
1921024da7f9d26bae5f85b4e382fe07,1,bdb4be6ce2f7f2b5be0a16088028c7fc,955fee9216a65b617aa5c0531780ce60,2017-11-07T10:15:27.000Z,85.0,14.2
192162688f179d526243e303ed01abe6,1,42025f5a5a9be121b14cc11611331b20,e2aee0892199b1d92530e371abd825bf,2018-06-07T13:10:17.000Z,329.48,29.04
192d18749b5744f1eff4f1661aeaa731,1,b584631619ac89eaee030b2be33f5b6d,4869f7a5dfa277a7dca6462dcf3b52b2,2018-08-22T23:30:17.000Z,106.0,13.41
19306838a9d7a11a82ea7656dbd2f151,1,f7740e5b4337a3cc4a8a204553101a85,04308b1ee57b6625f47df1d56f00eedf,2018-08-27T13:04:45.000Z,527.9,21.8
1970f2fb4b83ff962a75b064abc37f4c,1,545085671b9f2d7d2e1a9110b15d838c,4d600e08ecbe08258c79e536c5a42fee,2016-10-21T16:32:32.000Z,633.0,20.39
197c1d7e2df41beeb978ee6859d6dacc,1,a39cc58c1b5926b6f9f378daa89f1315,1025f0e2d44d7041d6cf58b6550e0bfa,2018-06-10T22:51:20.000Z,150.0,33.31
1a3232d9cd3dd8dee9115e3c9a4668d1,1,baf7a75881d1a6704d6341161009a0cd,66e0557ecc2b4dbea057e93f215f68d8,2017-12-21T01:55:40.000Z,359.0,20.08
1c08c2e119666d04a13e375e3156ad5f,1,3b4a72dd3f5ecc82d97d6a54725952ec,ce7d1888639e6fb06b2749cbfdac1ff7,2018-04-09T05:28:06.000Z,138.0,17.49
1c1f19ca40392b67aa5f9627ad2d1029,1,a659cb33082b851fb87a33af8f0fff29,817245bcc3badd82bbd222e0366951a6,2018-01-26T17:54:40.000Z,89.9,12.13
1c2e03f112c29c38cc65602a33043198,1,f09b7fd613031e630e7b5cf9911c0318,3d871de0142ce09b7081e2b9d1733cb1,2017-12-26T10:50:43.000Z,79.0,17.8
1cbfc1686ec52edcda358b248aae81fd,2,aca2eb7d00ea1a7b8ebd4e68314663af,955fee9216a65b617aa5c0531780ce60,2017-11-24T20:30:46.000Z,75.0,13.08
1ccd61f3cd66bdcd294756395581ff87,1,dd60cac04e6bcbc919cb1c7dcc473211,febab0275244b9a49a623f0bd613ca2f,2017-05-22T18:55:18.000Z,29.9,11.85
1d08b0ef8f21fe7710ecb1e433e25c0f,1,2b2d98d1e9b6f68a472c5ace64d704fa,897060da8b9a21f655304d50fd935913,2017-08-17T02:55:38.000Z,21.9,11.85
1d8d38e40026ed1b2eb7a2e898c31ebf,1,468d6fdab42957c139bf99947659098e,cc5a78bbad32776dc4e3af205218368c,2018-07-27T09:43:16.000Z,461.84,34.92
1daecbe2a13ab0881c418e978f1e08c1,4,a50c606310374ff8660bbe03010e021b,20d83f3ef0e6925fd74bfd59170babf7,2017-10-24T12:49:41.000Z,39.9,4.66
1e183518cf69a3f47a8f2de2105a1c16,1,7ff191f993bba082a0f6a643749d9f4b,9b00ed88b7fdb95d6ff76e27c1b52d16,2017-11-30T03:11:47.000Z,20.0,7.78
1e8485e2c6ab027bc875dc4715c72c10,1,dc9471db933efad7bf0ce685380578bd,25c5c91f63607446a97b143d2d535d31,2018-03-29T22:28:15.000Z,249.0,22.61
1f2715f75ad527f2090c7824de573b9a,1,3429d7e4892a2df967fae671f4c98deb,900ba814c251a692506d7834c1218441,2018-02-27T19:15:42.000Z,370.47,37.11
1f50915cd289eb7e0a0da3f4300b92bc,1,f130542b9dab05d4540ba00f35f0880f,dc8798cbf453b7e0f98745e396cc5616,2017-04-03T03:55:13.000Z,24.9,14.52
201110a18965fc0d621ebf10a2a69288,1,1c3fea589b8776930c3d5654c472ddb6,25e6ffe976bd75618accfe16cefcbd0d,2018-02-22T06:47:01.000Z,42.0,15.1
20b99bf1ea8fdeca4e8f4872c584d0ec,1,6b7739f782cb37f71cc80e8151ebd6ac,dd533b429f380718b70ad9922c294bae,2017-04-25T12:44:01.000Z,17.9,17.09
20ffa1dd114d05854717ad7de094930c,1,4ba501db540524d84cc382bb041ac508,44073f8b7e41514de3b7815dd0237f4f,2017-03-20T11:33:55.000Z,138.9,16.67
21746a2a0ab90a9d0916af6e1026fd24,3,1b90de90abbc056f24e0fe3c721a88ee,ca3bd7cd9f149df75950150d010fe4a2,2018-01-19T19:31:37.000Z,134.0,17.19
219db423b9c3ca26e1d379f41eb8cbc7,1,f4d640751dc4c32a4338ad7dd111fe48,25e6ffe976bd75618accfe16cefcbd0d,2018-04-10T03:10:32.000Z,79.2,8.91
21babe33a62ea8ca20539175f5f77dd2,1,641a45900528e8324c4848dda4e0a3fa,4830e40640734fc1c52cd21127c341d4,2018-05-15T23:16:33.000Z,25.99,8.88
21dcaddbfa9fae12149a7c46cb6590eb,1,dbc624bf17ad3fdf6f8e5737ad9bf1cc,e24fc9fcd865784fb25705606fe3dfe7,2017-09-27T18:04:39.000Z,183.0,9.03
21f81def80da96111c7afeeab35f9513,1,c1dfd7dc17df380ed269d0fc905f6e22,4830e40640734fc1c52cd21127c341d4,2018-06-08T09:51:09.000Z,49.99,11.15
22dd3a753c65e7fcfd78f61a4ad7b32e,2,2b4609f8948be18874494203496bc318,cc419e0650a3c5ba77189a1882b7556a,2018-05-16T21:18:24.000Z,79.99,15.52
236923fe36df7c931b0fb65f493e39e4,1,9af30b38efe5ca2a1a97330e77400717,0cbcee27c791afa0cdcb08587a2013a8,2018-05-28T01:31:26.000Z,135.0,19.92
242580697feaa388d1043faa3755cdfd,1,09481a6dfe9eb590dc8b265b54dc4c97,165fc07beebdcb6190fba8a06db2a449,2017-11-14T08:55:50.000Z,999.0,70.41
242bc9216a7d8514ba8d435a96d63c3d,1,96d80c8b6c6545a30eb5bdc4961455f3,c9c7905cffc4ef9ff9f113554423e671,2018-05-23T02:59:01.000Z,119.99,7.7
2446a642fca6873ebfd22332c6657732,2,c342f482010f1ec6d94f55102e4994b9,dfa0c4c6229ab200a4a1336b4d7128ff,2018-08-08T13:10:28.000Z,44.0,12.5
2462994fc67121ce4376d1c6baf63388,1,0a57f7d2c983bcf8188589a5fea4a8da,4869f7a5dfa277a7dca6462dcf3b52b2,2018-06-22T06:35:49.000Z,93.9,9.46
246e2c3c7b7c4759966d8a76513b0ad8,1,8e6dfb07d2c8f0e078107d9e8d3559af,c6381d2d013342748761e906d45aff76,2018-07-05T14:57:23.000Z,25.0,21.48
248ed74704a24435e9ee328132047c41,1,2bfb0bdbcea77da2879f0ef3be9a219e,2eb70248d66e0e3ef83659f71b244378,2018-04-26T17:30:49.000Z,697.9,20.86
24c88e563ba8b5ed9b8b9ca7b72f3016,1,d69e906470f99256b16bee14a0268fd1,7178f9f4dd81dcef02f62acdf8151e01,2018-04-17T10:10:12.000Z,79.9,18.44
25d98499d4fbac84c6e15d83148cf23a,1,42b3cf00e662d57725bd2425b106563f,820cc752a266cdc6c1a1e61dd4583330,2017-08-07T10:50:08.000Z,299.9,15.83
2622673a1a0575cbc8ad8900214a7c4c,2,f35927953ed82e19d06ad3aac2f06353,669ae81880e08f269a64487cfb287169,2017-03-20T09:35:56.000Z,115.0,14.98
266b0e02c5f1de0a40f86f63180419ad,1,c2a1ff8408a1c857c8730e4d12da714e,95e03ca3d4146e4011985981aeb959b9,2017-08-11T03:10:24.000Z,69.9,11.98
27d6233886151ecc1ed368ce120ec5cf,1,b40bd352960044e281fa405937aac605,d921b68bf747894be13a97ae52b0f386,2018-05-21T22:31:14.000Z,215.9,19.39
2850b44a6ac24793c4c0dc86095ff024,1,461f43be3bdf8844e65b62d9ac2c7a5a,4869f7a5dfa277a7dca6462dcf3b52b2,2017-10-24T20:28:25.000Z,146.0,12.52
28583c5f21217c9d51f9578b37a4b224,1,57cc92900f861f0c72fa1df2cfe85577,014c0679dd340a0e338872e7ec85666a,2017-05-31T10:03:00.000Z,594.0,43.49
28889b0ebcf51e11d33d3b8913ec4780,1,b7491cfca821bcb21fb9ddc21c76fc68,d97df38225e5abadaff1e72cb72b823c,2018-02-05T12:56:12.000Z,22.0,14.1
288c5544af72d827e566c9ead00316b6,1,87aff1d9a5e94db6840c5b963a5cef90,530ec6109d11eaaf87999465c6afee01,2018-01-25T14:30:35.000Z,149.9,18.3
29779056b8e8e8dc45effacaef7b8470,1,6987398dff454a3138231540e2a6ec61,25c5c91f63607446a97b143d2d535d31,2018-01-26T16:18:14.000Z,133.9,18.19
2996e4479715a9de3500ce7837eefde4,1,7a10781637204d8d10485c71a6108a2e,4869f7a5dfa277a7dca6462dcf3b52b2,2018-02-08T21:10:38.000Z,209.9,39.02
2a81af36abe7c237e184b5f84e5b27bb,1,d176ffad05e4e7fd2de465fbdecc7582,0a85ebe4e328db81ac9109781205e2f7,2018-08-21T12:15:17.000Z,70.0,9.24
2b7e043a45afd5cae23ce498b699c9b7,1,43b6d9e46e1e6b8ac743a1c31e462937,eeb6de78f79159600292e314a77cbd18,2018-08-08T19:24:35.000Z,879.0,32.45
2b91a37b71adaff0cc49079ce382939d,1,40f35a63d2a946e8d83ec217253dea23,4371b634e0efc0e22b09b52907d9d469,2018-03-26T03:15:28.000Z,120.0,15.72
2c039eca196d1a548fd739e82713a1b1,1,ee7b75ae9c945d4775460a67051036db,76ea5315acb3f5f7ade3cd261faf922a,2018-08-24T12:15:33.000Z,47.5,26.96
2c217414cb3f31ad5de0aedf01aa91c3,1,2267f81f3634e3fdd5d27151ddad3c26,f181738b150df1f37cb0bd72e705b193,2018-04-10T16:49:51.000Z,219.0,76.11
2c7f73bf1d90525ec774ff8806274d55,1,06b3951f1930297079eeae756ce88cf8,903037660cf848a717166eb7a06d616e,2018-05-23T23:18:13.000Z,45.99,8.29
2d5fe300d9ae2c54ed035449aac94391,2,0cbeda603059c985268afd35128be303,3d871de0142ce09b7081e2b9d1733cb1,2017-10-24T00:14:28.000Z,69.9,35.43
2d6ce36962726757ee9b668df71866e6,1,99f265229d46f700208ad7cb1ff48aae,ea8482cd71df3c1969d7b9473ff13abc,2017-11-10T12:31:53.000Z,29.99,14.1
2e040250d733dceea41baa2f5ad43f3a,1,0c954b7ab8bff085742e3c01a02936b8,a3e9a2c700480d9bb01fba070ba80a0e,2017-12-05T21:56:58.000Z,120.0,18.09
2e9218017514abac32bb20f975e15ecd,1,f7e0fa615b386bc9a8b9eb52bc1fff76,87142160b41353c4e5fca2360caf6f92,2017-05-30T21:25:08.000Z,89.9,17.91
2f1288c66804d578934425e798226c10,1,bfb76bd20f67223309240df0b98e1a29,7cb946b1ad19faebe28c3e86c2794ec3,2017-11-22T21:15:48.000Z,25.0,15.1
2f7201b5d9baf4deb546eefab3b7125a,3,1fcbdcb14ed564faddf72bbcef855036,1da3aeb70d7989d1e6d9b0e887f97c23,2018-02-28T23:47:51.000Z,49.99,14.1
2fb6a72b0a07a304bba3ff03e02728e5,1,4c283386efa95fcc42ce7a7000afb0df,de23c3b98a88888289c6f5cc1209054a,2017-09-27T15:44:17.000Z,129.99,9.1
307c55be8a2874385621e8f31a1a7923,1,9cb406e79e6c2918987297be991b3aec,8b321bb669392f5163d04c59e235e066,2018-01-29T20:53:55.000Z,75.9,12.03
30b0ea32347476f4b427daf62e09a5bb,1,b52e7c92200ed9874e77bc09b5ed4d40,c731d18cea9bf687ffee82a241c25b11,2017-08-17T19:30:17.000Z,174.0,39.06
30b3bd0e05a2c3cb7022f019e9798a57,1,3f1361100ad34281edf04ce745f62b89,0241d4d5d36f10f80c644447315af0bd,2018-07-04T21:30:26.000Z,249.9,35.83
311155a0f4009bd8e4936e0ce45324ae,1,653b6b1217fba117599afcc015ffd50a,4a3ccda38b2129705f3fb522db62ca31,2017-11-27T03:46:21.000Z,164.9,16.01
31872f695709e7f0758597816a444cf2,1,c556dfe03a2efef617497a3de58cb44d,7e93a43ef30c4f03f38b393420bc753a,2017-11-30T01:37:48.000Z,185.99,13.64
31a49d7427661b46338c025ff2e07d20,1,c075b8e131353552218860f1c421e4ef,f80edd2c5aaa505cc4b0a3b219abf4b8,2018-07-24T15:10:13.000Z,63.9,11.47
31b855608ca69e4146b737745506f2d5,4,f3720bc68555b1bff49b9ffd41b017ac,4b5f66b7adcf57f1ecc0d3c07dd6b177,2017-08-29T15:06:38.000Z,175.5,15.98
31f64c63fe5b7363cb0ba4cda8110f44,1,1dec4c88c685d5a07bf01dcb0f8bf9f8,712e6ed8aa4aa1fa65dab41fed5737e4,2017-12-29T11:39:32.000Z,559.0,41.43
331d08be3644402c007ee13cf7e21533,2,eb8c629f70275fd1c4f809116cce1efc,1025f0e2d44d7041d6cf58b6550e0bfa,2018-03-14T02:31:25.000Z,35.0,10.09
33385120d1dbb98e6fafeeb955d5b28c,1,59f09deeea7c839a9212a19f3416b892,729f06993dac8e860d4f02d7088ca48a,2017-11-16T01:26:26.000Z,359.9,62.26
3375c68ecbc81a56191ced194ca3f760,1,bcf28e2680bbdb599383f24b32d8d5f2,ec933281fb017b5020d06df29c3f77e8,2017-10-20T11:10:10.000Z,169.0,17.43
341aa5f2e049abdcf01324107401e6d8,1,4b6b3a7072d549354c3743dedbf4170a,6560211a19b47992c3666cc44a7e94c0,2018-08-02T12:40:12.000Z,55.0,13.05
341dc4ea81fabe7de6af564b72fcf3e2,1,d76c049f36a5b4975aa3cf095a6fa499,3bb548e3cb7f70f28e3f11ee9dce0e59,2018-07-10T16:31:58.000Z,124.85,37.78
34eb956c071a90d711a9042a0fd9f2f1,1,47ea90e9a2976bc290c3cdf3b5e0573d,8a432f4e5b471f8da497d7dc517666e2,2018-08-21T02:49:50.000Z,69.0,14.79
358062b4847c9e2ce76ba4895d0f6625,1,5f3a6b9196dde7e3702ec07bbdd34fab,76d64c4aca3a7baf218bf93ef7fa768d,2018-06-20T09:53:49.000Z,117.0,23.62
3586033d33df96014cf815491f3e287a,1,d58020f0dc3b18e41728f846f5072a6c,562fc2f2c2863ab7e79a9e4388a58a14,2018-04-26T12:31:56.000Z,29.99,15.23
359619f12869deeaa50fa7762f5064bc,1,62644f19deb898e43ebdcd29ff3d9361,dd55f1bb788714a40e7954c3be6df745,2017-12-01T01:17:28.000Z,231.7,17.38
35a10c7737aa07bb2264cc0cabfbbfbd,1,42c9f35641e6be42fa5a86a7b2ea46e4,83e197e95a1bbabc8c75e883ed016c47,2017-06-14T18:15:25.000Z,104.5,15.49
367d3cae768c0b4e7a9aad6ba7bd31db,1,06edb72f1e0c64b14c5b79353f7abea3,391fc6631aebcf3004804e51b40bcf1e,2017-08-28T10:35:14.000Z,45.95,11.85
36d434b5513fb789bc34ac7796e53cfe,1,654a7e7cc8b61ba09cefd8e02be969d2,4bf2f4ee540798a61f9636d12cd9cc80,2018-01-18T19:09:21.000Z,155.0,17.53
37d068f195cdc77f6baceae2adc0ddc0,1,5ec1f2abfcd415baea5b1729d4cc5f83,6a0cbc8af2e8abd1bdfb777943d174c6,2018-05-11T10:11:33.000Z,95.4,18.75
37e222dbbccdb08629912770464dfe9a,1,a0ed1aca46f54c17bd17c88a799e055a,391fc6631aebcf3004804e51b40bcf1e,2018-03-22T09:31:49.000Z,149.97,34.59
388c070ce42d3ccaedfd15662e09631d,1,115bc0865dc675638645e1ab5311e30c,7a67c85e85bb2ce8582c35f2203ad736,2018-04-26T03:31:01.000Z,51.99,16.33
38cf938c02a2fd1cf1fc7f7c6a32b03f,1,6ae3f85f46a37844372252496c77b4d8,53243585a1d6dc2643021fd1853d8905,2017-10-05T15:49:35.000Z,212.4,20.03
38e958945f54389c7d61cfee471b475f,1,edc5fb7cd23cfd91367038801fd55ec9,f181738b150df1f37cb0bd72e705b193,2018-03-06T20:55:51.000Z,34.9,17.6
38f93719aef944cdcf2fbb212432be91,1,9a0620ddaf3055b7e588e936e036a529,da8622b14eb17ae2831f4ac5b9dab84a,2018-04-11T15:49:31.000Z,114.9,11.9
39f7f311dd99e8f71f8d16bda3c615ad,1,a538728fe0b4975180a3818c6d0db331,96493fab2fbb13a14d0c0e8772eef5c3,2017-04-11T14:02:26.000Z,269.0,17.09
3a2eb830e78193b5cbea62829ac7ab52,1,0d22e0d0bfa33bac40ccd83ae1c0649d,4867209cb29b56b92893d7bde3ce8012,2018-06-22T16:18:33.000Z,150.0,19.15
3a75ad68c0d55d1b9765b50d7ec54c24,1,c8f47078677998140708abd3c0aa15ec,7a67c85e85bb2ce8582c35f2203ad736,2018-03-08T13:15:32.000Z,239.99,22.17
3aaee056441dcae251f360b1c71a7279,1,5a848e4ab52fd5445cdc07aab1c40e48,c826c40d7b19f62a09e2d7c5e7295ee2,2018-02-21T23:15:35.000Z,122.99,12.36
3b48b36a80274ce463ba3def46d6f998,1,bee2e070c39f3dd2f6883a17a5f0da45,4e922959ae960d389249c378d1c939f5,2017-12-12T10:18:35.000Z,140.0,15.73
3b96533b1d556ba2db462f837d839dfa,1,00e928700d549c4173b1bf631ca30abf,80e6699fe29150b372a0c8a1ebf7dcc8,2017-08-14T17:04:04.000Z,55.9,42.42
3bb7de438f6b9bd4c744381f15e6a23f,1,99aa268744e2967e0ed6d3b22a38eff2,52562a9f449c3dc3d53f5f5b9ed74903,2018-03-01T18:50:30.000Z,94.9,15.42
3bc3db2c8da17bdf6b0344b1a2ed7cb8,1,aa70ae9ee9a798d44ae6e00ce6d82cb1,c70c1b0d8ca86052f45a432a38b73958,2018-08-07T14:05:18.000Z,110.32,8.03
3cb5915708fd5b47246994508f858ffd,5,53759a2ecddad2bb87a079a1f1519f73,1f50f920176fa81dab994f9023523100,2017-11-23T02:29:03.000Z,59.9,17.67
