order_id,payment_sequential,payment_type,payment_installments,payment_value
99eae747b45fb42516e46311533b3064,2,voucher,1,20.0
48e7e805cf628681fb4e33aeba527ed7,1,credit_card,4,212.279999
5df5b6ce88b311095393f226e4366bcf,1,credit_card,2,48.4399986
76b2130e88deabfcb586db50ff98e3b5,1,credit_card,4,90.9899979
f0b673967b0be0bfcc14490d3d1842a8,1,credit_card,8,865.780029
d71bc96c14d72c5f5b76bd286d6304f9,1,boleto,1,110.129997
60550020e1d493392c427942b5ddb37d,1,credit_card,8,103.389999
0771dcbed01969791b77f20d05573b89,1,credit_card,2,67.3000031
f9b70a12018e8fc54ff01781ea794a6b,1,credit_card,3,167.289993
35a837720015a5cf47f5ff1f1f3a898a,1,credit_card,2,76.0199966
1cee73866d7513dbc499639d14020ce4,1,credit_card,1,61.75
676e8e8f2f7d4d644019e9aac8b76ef7,1,credit_card,2,173.880005
320f28931983137e4e8dbaa4c160c770,1,boleto,1,119.190002
e227bbccb113df7570b250faab62f29b,1,credit_card,4,87.7300034
9a54562498faf18f39a0e387976e11a5,1,boleto,1,177.270004
c07977513dd852f243fed5bdd4f04567,1,credit_card,1,270.160004
64f34bab2e734411350236e1bb97c8ca,1,credit_card,1,90.5400009
5543f968d44e1a22c64d1caf5eef5186,1,credit_card,9,95.0
c7b67fac688e3c0755a4255cb2919797,1,boleto,1,183.429993
00a99c50fdff7e36262caba33821875a,1,credit_card,4,75.2900009
330534a2e7ad98d0c76ee20bfa001c50,1,voucher,1,20.0
48bc52c2b508d82a24686b9dceddf414,1,credit_card,1,76.6299973
1a292836ced1aa222199c34c883f404e,1,credit_card,1,15.7600002
6de64652050e3690c7bcc8ad746b90df,1,boleto,1,62.5999985
827234ed6a8afe212d1eaaa7183e9c75,1,credit_card,4,86.6200027
36b99cb18912a8b79b8b49685d71503a,1,credit_card,1,40.8400002
e6a66a8350bb88497954d37688ab123e,6,voucher,1,17.2999992
958c6a70e60365b576dd696ad29bbca2,1,credit_card,1,17.9400005
5a6a63148f6ab52879bb7c2d7117e366,1,boleto,1,145.600006
5d80dfb48f5c62fe1cbd194b1b6f57bd,1,credit_card,1,31.9300003
7ebc5c60f532934ce55b3025203ebe5b,1,boleto,1,148.449997
4cd9915def259f286fba7a886ed35cd5,1,credit_card,1,163.809998
7579e83c4b3105eb739458f2e6fee4f8,1,credit_card,1,64.6200027
dc834ac1942008768708518d0c712066,1,credit_card,1,98.1299973
b77827128d71dd90667727cb430e3d5e,1,credit_card,8,246.919998
1bf8b5f1e3bc76dcaa6414b170ef3ae0,1,boleto,1,143.270004
bb1d4525338473e108ecf58d9cd57a6b,1,credit_card,5,110.550003
cef44224a07647470c1afcdbeaa43c92,1,credit_card,1,54.6199989
eacbe7948aadfac0292211f2f352fdeb,2,credit_card,1,30.9599991
0890337bc4f93f0370ccdd9a0c8b1f55,1,credit_card,1,76.6100006
3c5aa0dc3566dd7512023da4920de6d3,1,credit_card,2,195.889999
c6492b842ac190db807c15aff21a7dd6,3,voucher,1,30.5900002
80b8546dc40a96e03d6be3b166ceb025,1,credit_card,9,378.73999
5253650c645f3d453fc1dadecbe9d2c8,1,credit_card,1,43.0900002
18517c2680695f31500ceb6b1840b8e4,1,boleto,1,216.149994
ee24dc874cf2cb44acd098173b7ff240,1,credit_card,1,51.9099998
7ab0dc48b021e455a7c0ab4cf53f6bdf,1,boleto,1,173.270004
38171cba31c7211ce21559574998ffdd,1,credit_card,3,139.979996
d7289e919ed445fbccb678459efd3154,1,boleto,1,40.0
b0121f9117cd8f3e1d9fcfa7c21533d4,1,credit_card,4,815.950012
aebed143b42af20da37583ee7e4cb7e0,1,credit_card,2,74.4100037
de11626bdec1c2e2c4f907036e55b981,1,credit_card,8,81.1200027
bf0b0091259a3839db4a335aa1b4c8dd,1,credit_card,4,128.679993
5c6684343f4ff2229622ce4745a49788,1,credit_card,1,839.580017
2f4e3e731a6a92ce3bc2be821babd2f1,1,credit_card,2,98.9899979
ac5222f836286b33e7240030ad79d7c9,1,credit_card,3,156.679993
4f16114f4cf6e0fbce58e1a335360dd6,1,boleto,1,62.4799995
3bc59ba58cb8e8524859be6a6f4159ad,1,boleto,1,60.6500015
06a398a5e672222b10f098541b70da76,1,credit_card,3,92.2300034
68d2df61243c80ca57cc40e6461f9732,1,credit_card,5,534.25
480eaa4ce1cc7cf344ad094e326f373c,1,credit_card,1,63.2299995
6804819a81c7f5ddaa37b18b5824ddd9,1,credit_card,8,262.23999
7785a907a1eb9355527aa59cb42a8e5b,1,credit_card,6,92.1999969
b96d1eec0b6f42ab363018c8f68c2254,1,credit_card,1,72.0699997
5b491297893cc6ff027713e3b2023461,1,credit_card,1,53.8300018
b495fd147ba3d65a05f35d76239c22ce,1,credit_card,1,51.6300011
6d33da353d1319cf0f6c982b71edf354,1,credit_card,1,56.5999985
3211a50b2771974d1a3a57054cca7dbb,1,credit_card,4,92.5
cbe61fc846838bb8eae2e56a9b72c2b8,1,credit_card,1,72.1500015
44809c64bc4e272b0ffd44dcaa3beb8c,1,credit_card,10,364.890015
1a67c7a3cb47a447f68bc24f7cbbe825,1,boleto,1,113.300003
12e8c054bdee17bfc0fd3d92d8cbda10,1,credit_card,1,89.1699982
2de88b97e4bbf3a783afbdd55cb955e4,1,credit_card,1,42.6199989
1f612bff4d56e027d312b7e884ed03b1,1,boleto,1,21.3600006
17ade9a25d129b033c406e6d31b31a85,1,boleto,1,54.5200005
a1e6a1eeef79fc64be1040e5ac6d3119,1,credit_card,1,34.6599998
95ebea26504e0c4e028d5cdd035c6f7a,1,credit_card,6,65.0899963
1d537e412ed346acc70b0e721ba2620a,1,credit_card,4,133.759995
a79789405ef383b5e12d9f6f6979c793,1,credit_card,4,520.890015
9d8a3b882eccfedffcd196e7d1e4cf20,1,credit_card,6,338.880005
c09f32e7ba9b4a134455b36eeff8fff3,1,credit_card,5,57.1599998
badd6d6cf755e89c81ba57457f8aacc9,1,credit_card,10,371.890015
f3bf8da6fd4b735f85852c38ca15e90e,1,credit_card,10,258.290009
6045586df3b03485018e77a6a16bf689,1,credit_card,3,207.539993
77a80305f3e556475b3dfe923e8d6735,1,credit_card,8,168.600006
b1bbf1459cd5cbb3c23aad7656250ced,1,credit_card,10,869.090027
105d4ac9ed6fbd646d5d6188edc000ab,1,credit_card,1,143.259995
b91df8a50223b91c469a891832f929c8,1,credit_card,7,78.4700012
18b7254a8929c73f21d6f0387bbe9de5,1,credit_card,6,139.240005
cf30fe76d1505192acee1c6dccb15545,1,credit_card,2,47.7200012
725bd1c01a213e4ac7999d74cc9da874,1,credit_card,1,58.3800011
6ad99bac95eceb8ee72b78585c5baf88,1,credit_card,8,203.539993
7f058780efeab68414ecad1c0c43d0c0,1,credit_card,8,396.350006
c8584f2a0bdbf0ac38e859a8f7744039,1,credit_card,2,71.1399994
524ea0422eabccf15e4af385f6b153d6,1,credit_card,1,36.5900002
b0bf00faa32149ac7d0400f67ce3d3b0,1,credit_card,1,25.0499992
edf5259d2b67344bab205bdd705eb9f8,1,credit_card,4,113.160004
84a7061cdc4f24ab1aa024c9bd595b6f,1,credit_card,1,67.2200012
4519eb4d4f31920150447454d2a0b560,1,credit_card,1,70.3399963
45de27572f22822e03786f094dee22f3,1,credit_card,1,93.0899963
e7d4ae390bc647da72d2aa2a9faad141,1,credit_card,6,337.5
a1a43def14457b1136b6fb625b7553aa,1,credit_card,1,24.0200005
35e622ae03fe40ef5476f73b37919c0b,1,credit_card,10,280.630005
a84c6f3ee879e72955a3fcaa2dc55771,1,boleto,1,205.979996
728795566669c2f36ab5118fcde3af33,1,voucher,1,75.2600021
dec1d79085ef3e4503d07d746591a446,1,credit_card,8,554.400024
b0200f320613faea21c999a90efa28ab,1,credit_card,1,69.9300003
4c38dc6e460b5c6de2b1acf65e646cdd,1,boleto,1,83.75
ee85f19387464b0c9f70dfb6f5005a18,1,credit_card,2,73.5599976
b1ec6c247af2e78825a5cee5cacc925e,1,credit_card,3,235.699997
d01bd950611f73e1490c45d87156374c,1,credit_card,5,51.0499992
0a31cb63d4483ffbef1d5503752a0b5d,1,credit_card,2,46.0900002
c0ad22fb83f1019e8abbdf1d38ffe6aa,3,voucher,1,51.1699982
d7108e3ddf254c6b56ec41b3a4e0567e,1,credit_card,1,226.550003
afcc3e09a357bc8f3c1caba3702d1e33,1,credit_card,3,303.529999
a533be8e152c88d32586ff0c9c230ba2,1,credit_card,4,102.839996
3163a067949a10a752bec5cca69511b2,1,credit_card,2,352.970001
8c27cda2524caadb58840f8e864daec5,1,boleto,1,168.610001
a219a9f28e900359410d7cb6329cdf39,1,credit_card,5,154.419998
37a63972d6fa35618d22858e3cffefc1,1,credit_card,10,180.259995
9db03235fbd38dbd09a5628ebee9f71b,1,credit_card,1,256.0
d5575392b459cfde23795e925c6ce5d4,1,credit_card,5,84.0800018
9a3e437ab219133c20a7033be9087edf,1,credit_card,3,164.210007
feda53748552b66b94d435d2a3c9025b,1,credit_card,2,85.1399994
021f21b778ea0a81da47ebe141b1b29c,1,credit_card,3,153.270004
d0d830a8144f1cb10439b520ea3327cb,1,credit_card,3,69.1200027
100ba6d6b73b6ff81956ec722bc10fc5,1,credit_card,2,146.660004
8a5863c69a1b48b67b98b82b9083ef3d,1,credit_card,4,109.309998
92b6be4c73b22c23eefaf4a517456d7c,1,boleto,1,164.309998
6f8ef1903034bc19ff5a5c51dbcec604,1,credit_card,1,103.199997
2a03326bc3dd548e425fafa5c7be54ed,1,credit_card,3,65.4400024
effac4ec58d76962fb4ffbee25d18215,1,boleto,1,74.1600037
d7c09edf772a5c105d8ce1aaf0dde8cc,1,credit_card,1,54.3400002
84992c4145bf78ab42c0e997506e8ecf,1,credit_card,5,58.2700005
3caf494d4c5d2bd8d542138e316ad680,1,credit_card,9,458.380005
873d4128c75191d026aa58258ea7a5f8,1,credit_card,1,93.5400009
0989631de28d3313632d2c5f34a71f57,1,credit_card,2,79.6800003
8bf34e270470d172db01882f498e9162,1,boleto,1,55.0999985
b5db96e8b923dfcb5699d38714b5b3fe,1,credit_card,2,351.459991
cc7a01248e3779979631ce8dea5c8292,1,boleto,1,107.099998
f25c779f3e424ad932e6ce1e984e2247,1,credit_card,2,252.110001
042e247be09aeae88a74e35766aa03ca,1,credit_card,5,153.320007
ba3ebf2b1c96c432cfc82801c4515ea6,1,credit_card,7,215.550003
1840fa1d0c7c4591e8471896f49ea857,1,credit_card,1,32.9399986
dd7a2547b78d9bca7b125dfc5de75fb4,1,credit_card,1,86.1200027
6dc866fe5592428e07b710b6dd22a920,1,credit_card,3,159.100006
0acfe927eda045512670dbbf763b330a,1,credit_card,10,114.790001
391e4611402ae83da47d1402febe6cc5,1,credit_card,4,105.82
2d582ca9251cf300ff17929c5151438a,1,credit_card,1,335.470001
72b13b37a3e90ebef702948d847e881f,2,voucher,1,25.7700005
28618be7d166aad45ab14e9bca43cc19,1,credit_card,3,76.7799988
9cbc9568dccaf53e33a60ed966a8a94c,1,credit_card,10,162.149994
9ecc5c5e57de488331667fb8c3d5f689,1,boleto,1,121.900002
640993b27e5e97a3fd872bf9239b1616,1,credit_card,1,40.1300011
bb38ea099eb75be1de119bcfd1d5788a,1,boleto,1,21.2800007
5ccbf94709ecf3a81efaddeec8a2141f,1,credit_card,1,256.5
1c82977a662054f8170766914b02e7ca,1,credit_card,1,33.0900002
db6bbd5bd39d674b8778df50982d00de,1,credit_card,10,459.339996
19431fe913eb8d2bd34af4f9bbec2d44,1,credit_card,4,163.809998
9f36a6b11ec95b4f8586000d49dae422,1,credit_card,10,396.049988
143557cd5a7387503d5222e9a1efed75,1,credit_card,2,99.5299988
a4b15028cbd22d539a036666a6c03dfb,1,credit_card,2,83.5100021
5b1b26d3f1b67defc956d8ae1d95d407,1,credit_card,2,92.5400009
3ec7827aef6348ae5387e7dd08a53de2,1,credit_card,3,102.029999
e7859e16ed08be3d7231bcb239b8903e,1,credit_card,7,147.339996
3891b49649a70373bb5e93414f86c525,1,credit_card,3,71.1399994
0d78ff8b7d8f2a3590a2e4745240f97b,1,credit_card,6,418.170013
4d2e2634819452adb3313ccb5abd344f,3,voucher,1,20.6399994
30dd1aa2ec1728ab9bac85497532d6ea,1,boleto,1,125.150002
cb0a4ac036ff43852a47ceda4d254cdf,1,credit_card,1,65.5999985
5dce18dea2c3c74b35fa3baadf7a24e5,1,credit_card,1,34.0900002
c80425e9138d23b213a2cfd0261ddc69,1,debit_card,1,34.6800003
b54067c1de5c179e70ddaed8223bbf5f,1,credit_card,8,405.140015
c2d1ffacb651ff60aad31b4ffdc9ac80,1,boleto,1,1214.06006
c0c017c50d82e3833bd2e0a45b66b14c,1,credit_card,1,182.910004
bf889dfbc028003fdf795584501b9530,1,boleto,1,109.410004
c0101e90b905c8518103661781b2c6f2,1,credit_card,2,139.270004
aeae13bf1962c0a747dae0f007b2b313,1,credit_card,3,142.559998
f7540aab098d4ad144b44ab17f44fa63,1,credit_card,3,82.3700027
c076716e911ff533f3dd8bb44258c8c1,1,credit_card,1,56.9199982
61f63fb48cb8e0dc6a39e20cca495fdf,1,boleto,1,88.9000015
dd57685b48de5c49dd9c140d48079aab,1,boleto,1,48.2700005
f163011d712f39566f8631259e471129,1,credit_card,5,442.26001
b6e1870851fc18da0ef1cafe7b7360c1,1,credit_card,10,208.660004
d0acfe7fdbf94c390d7b20b589fa9bbd,1,credit_card,3,186.970001
0d778ab2a536db4175fd9e51f7022c91,1,credit_card,8,193.470001
abf1130bc676c9dcadf91e24f5e30a30,1,credit_card,6,496.890015
8c3a8d8a16234d5aac3979fb63733778,1,credit_card,4,89.5800018
03229ded9d99164ee8bac7116050dd23,1,credit_card,2,53.0
0b398dbb3e7c81005f3c69b01488c4c9,5,voucher,1,6.63999987
5bf1e013121cccb5a168c91859a243e7,1,credit_card,1,118.279999
7845e49f64d173299fe152ac8d956456,1,boleto,1,68.5999985
6779a7a489f7ad48ffd7ac5472345008,1,credit_card,1,159.100006
6d5b02afa38b0682ac9c0ca1cc98b463,1,credit_card,4,42.1699982
30afdf98bd76676a199127199643a168,1,credit_card,1,68.3499985
3f1d84cdd6ee41fd2908f52f5f0bbcd0,1,credit_card,2,112.419998
d3ebfd1dc904744872e585da7e4b170d,1,boleto,1,106.769997
7057f095c40b9d5ac73a8d6bac57ef14,1,boleto,1,143.410004
44aec9c2be37dd0f0b954562c94ccfec,1,credit_card,2,168.289993
50450e6dcc1a32535adfec1b01e88659,1,credit_card,2,133.960007
b4dcd6f9c2f41108f2d0136a41410392,1,boleto,1,71.8199997
5a911c89527605e73569727488b5468d,1,credit_card,8,120.220001
8b1b41b9f2da33a80000016c2bb902a1,1,credit_card,1,96.6500015
c7b627d407eee2ec488c07e03e2b8c16,1,debit_card,1,155.669998
6b9aa78b4ae64ba1d10964b1a15b5989,1,boleto,1,111.779999
f4efba146388fcb18269422b1a903e86,1,credit_card,1,10.1899996
6935b759d76562923a21746fce73fe75,1,boleto,1,213.979996
38ca323a7d4915303945481eb5a7e9e2,1,credit_card,2,33.75
b07f4f372d6b83aa840baa28e094764d,1,credit_card,4,45.2200012
9783e4b24e95c1e243512f67f6e2a97e,1,boleto,1,96.0100021
54f8cc54ce619e267135641ade8c363e,1,boleto,1,199.259995
12d86cb46107086f370cc3512828696a,1,credit_card,6,214.559998
6cdda2ce8bf249e40f1a4a75b9fdef0d,1,credit_card,1,38.4099998
51ea7d0bdf670aca325bb99bb45c1500,1,credit_card,1,144.220001
15208e51dd3f6ccdf33a94148faea052,1,credit_card,1,67.1299973
bc0c038c0ef967afff713f0ada720cd7,1,boleto,1,71.5800018
6430ecb0185bdb039eaa6b867f26a893,1,credit_card,1,169.610001
12ba6eb5ae5bb52161567bf261f9339e,1,credit_card,10,228.009995
5fbe2cf3289a1fade6523b8745d466e8,1,credit_card,2,41.1199989
bb05d405bed1d8f313ca3a2f9a8efd8b,1,credit_card,10,813.330017
e9adbbfe62f8fc9d144a614576ac5ee3,1,boleto,1,32.7799988
bb50a28145ecd1a42277631daa877711,1,boleto,1,132.039993
816fe8936e5c28c98b057320b5725fbb,1,credit_card,5,181.509995
876c93b0a50c1fd2ad77f265d32de95e,1,credit_card,8,369.220001
81fd4d3b4acc4fcaee13b2e9bc62bfd5,1,credit_card,10,149.089996
959c17b26a28614c8e8bc4758dea8952,1,credit_card,2,118.470001
c3256d0b41fca9e8892884ca21306c59,1,debit_card,1,93.6200027
243312dbb316253ab77bb0140d94803c,1,credit_card,10,285.790009
859980aae511377b7230f72d90bfc580,1,credit_card,10,106.769997
49f62326ab0dc444db19abf56861df10,1,credit_card,10,109.589996
33c011fdacf02b14181fcd81f4b5ece0,1,credit_card,2,162.100006
1d50a1ce4cf6a22155891f66fb4117b0,1,boleto,1,66.6399994
60b0fba7a3132de4c33d2a0a2f204b15,1,boleto,1,149.729996
3c7a85bec79aa0e49a8c03c3fbece2de,1,credit_card,1,105.900002
6e58a0efc826a4a4fd29592260be773d,1,credit_card,1,85.6200027
b99a2fee4c6c76f8f22757566c90d534,1,voucher,1,44.5999985
d48c5016ab8af7b122d630cd75a63627,1,boleto,1,208.539993
c938c0f0b42620a6be99b3f558ead0f8,1,credit_card,8,266.440002
c4bc2a01f871554711dadb82537413f2,1,credit_card,5,89.3600006
43f32fa8b0b6eaf74033bdb392a481a7,1,boleto,1,186.470001
bca42f7a909e7ef1946eee14699f6e87,1,credit_card,3,77.1100006
2cd690a78448d2d942353c66dd6f6064,1,credit_card,1,26.0699997
a4009dfb92fd1a68c1c19af9f93b4561,1,credit_card,1,92.8300018
5a0e61bf3bfdda7dd3ac0aae7dfb86ec,1,boleto,1,160.570007
f6e8b0a2438b3f7753f7af393c416c16,1,credit_card,3,115.440002
85d1f27ce2b79aafb89810ff41fc3e72,2,voucher,1,162.070007
96af65966c377d4fd97ee8968d736cdb,1,boleto,1,336.600006
87f795f6abd4bbe786854091a9c6e651,1,credit_card,3,425.070007
967c49716bb3079dd0f2e8cc27301f92,1,credit_card,10,323.149994
5874c5a855871e35bc123b521d3d041a,1,credit_card,1,200.0
aabe36f3706e352ac62dcb1caa6d9d79,1,credit_card,1,120.199997
2144bbedc02742fe4e38f6ccf546961e,1,credit_card,1,35.8400002
242efbf997dcc144609030002b91446e,2,voucher,1,2.77999997
f5e8dd6f3cfc89bc152991875437aaa2,1,credit_card,6,61.1800003
52d737a419e3d5424beb6b55abd83bcb,1,boleto,1,163.240005
0c283c8e0c146f4528295a6f4ade284f,1,boleto,1,158.070007
a6c4a396b90e2d6bbb30aec21e1c20f8,1,credit_card,2,143.419998
a6a6e64c59007f13ea3aa60bdae83200,1,boleto,1,112.809998
fccc6a1135bbde7546ea85d6ab3cec87,1,credit_card,1,94.5899963
7587c428b98d8c3ce7111bae4ca910e6,1,boleto,1,54.0
1beb1ec2b53087e6d0b01d852b823421,1,credit_card,3,79.2399979
468f886b3420ea7cdeba5a0fe4860886,1,credit_card,8,247.970001
85f264b7facc04c8e6a719c30eb273bd,1,credit_card,1,87.2600021
71d8ad12c759cd9f8f9083bc6a540007,1,credit_card,3,180.600006
d8fdce7c3ba072263bdf443e1d906778,1,credit_card,1,105.360001
d21ac314662db0838c14d8a6e6c0ddca,1,boleto,1,51.1300011
6dcabd3eb3b032196389c9b76464dd8b,1,credit_card,1,105.629997
f5566b53a548c260ec13d2399e7f0d53,1,boleto,1,387.850006
bd6b1316314a1f12d58ebf467f3f2d80,1,boleto,1,40.9599991
9575356ff2ceb13c4861bfb09185adf7,1,credit_card,1,106.199997
09d048d5bfb9dd1a82f696ce9863e9b0,3,voucher,1,150.0
eaad68bfbcd87a733cc317cf18af4bd2,1,credit_card,1,38.2099991
67c029563d7111f0c266898988cc30d7,1,boleto,1,69.7300034
ed8319a94e3499f610df892d44e45767,1,credit_card,6,167.479996
44c2a6a1b2abef0a76aa83b222217153,1,credit_card,3,81.6500015
38f95affd04d115a3cf2c655d000581f,1,credit_card,3,106.07
dc6200aa38e0aedcfc581a09bba8c170,1,boleto,1,194.0
abbc17763bdada83cf456bf064360a39,1,credit_card,8,137.199997
315263a000cbcf3e4fce4e3c8dfd7603,1,credit_card,1,28.0
ba4784ebeeb6afef6125ba505dcc4f76,1,boleto,1,34.3499985
20672f07069f89d1f9d2b94c9a72915c,1,credit_card,1,22.7000008
d77f5a013b0d47e99197422a47b3b139,1,credit_card,5,218.229996
9b54c2bfcff91ba7acf6d8a1119ea379,1,credit_card,4,220.240005
99beb0ca1e257ea579db2f8e68d0165c,1,credit_card,2,69.6699982
a51972957a794d949aa4f39ca52249fc,1,boleto,1,22.7800007
b47472bf878a04af4bfa74c9b5c0f07c,1,boleto,1,169.220001
cc8068a058758e65bf66266523272c96,1,credit_card,1,133.990005
faa656e714039086ed78afa051133804,1,credit_card,5,251.820007
7f8d25da9409167dba72ad951cb73530,1,credit_card,2,79.5699997
4c1cb5347e5cb2d9787834ae859c60b6,1,boleto,1,87.8300018
2c3d5c98d6c8420829506e18388bf118,1,credit_card,1,366.130005
79253603017826d2d9471136b52c2646,1,credit_card,1,41.8400002
3f5e0a232057280398c649839e3fc4c7,1,credit_card,1,43.0999985
ba9e135697c2fbf721ea10bb6d7c0d17,1,credit_card,1,141.729996
1e0aee4255436f5ae16342f9ffa9f723,1,credit_card,1,58.0900002
5544b752d8491d6ddeaa9297e18be42b,1,credit_card,1,167.520004
85a4233c3f96bae6e9b2c58d48101b0a,1,boleto,1,140.490005
9e6491dcf30125187adc8a3b5b5a571b,1,boleto,1,118.93
9c3ec2b1090ff630e2ff9ef49f962734,1,credit_card,1,168.669998
9acc06ae2e1207f5e808f38266a19328,1,credit_card,1,84.2399979
5040757d4e06a4be96d3827b860b4e7c,1,credit_card,10,253.649994
fecae1bd1ff32a92a32f344535a9cf15,1,credit_card,1,63.2700005
6b82f79b806b4374a7b1315d1881d1ba,1,credit_card,10,153.389999
7f2f03f3b7e68c7b510177e04cb2b40e,1,credit_card,1,86.8099976
fa80b749949aa00910e069eb9b83be29,1,boleto,1,85.2399979
54dac781d5d1b670cad7b3a9445c339c,1,credit_card,3,38.75
f44290da5e8c6072226e24963b341e8e,1,credit_card,1,82.4000015
111d5d48ac06001d01f0b901ace3b327,1,debit_card,1,119.480003
5ffe81e9175008222d385b418ef51a6d,1,credit_card,6,67.8199997
a8305d2dfd60042d6000b3de3bc533a3,1,credit_card,1,74.1800003
6567e0ba7d75594aacbf2ae3bc9a52b4,1,credit_card,10,109.400002
95866ba7444df70e11f040995d30f40d,1,boleto,1,328.420013
7d72631908edc6f980dd3ab07a31c1d9,1,boleto,1,69.2699966
99429e46b13e11c4def7856e0d054e36,1,credit_card,3,64.1100006
60083e3e8bf6182f3fb99b7a19203f45,1,boleto,1,55.0900002
97c9845a8e4bfe01540ef64fe2bd53d5,1,boleto,1,220.350006
0459f8e390241a0cad720e0fce4e66a7,1,boleto,1,224.979996
b3ab7af51c4d6487be9fdf8ced2696a8,1,boleto,1,38.0099983
a2b014e25e47aea28f291905e3fb2ac2,1,credit_card,4,190.479996
bb20431838257fa1e72436dde825b775,1,credit_card,1,188.940002
ceffc136b56be2a9062d21d6b869a0a1,1,credit_card,1,117.269997
bef91d8b2fdc7104c272e688abb17c4f,1,credit_card,6,122.919998
08cd10d946b1fabbe08d3ec8dcab8777,1,credit_card,3,49.0
1ec5c99642df4c4c2469179b48e0343b,2,voucher,1,31.4300003
a115115559d40a6b8a7bd518af5e1115,1,boleto,1,90.2900009
459bf040bdb67f151841bbf50f9b10e8,1,credit_card,1,77.6500015
e8157cf4fcea528ade55ec61d5cb074e,1,credit_card,1,39.9500008
7a4f9c8e2172d566e71f204a6187268a,1,credit_card,1,300.779999
283b742fe68780cce8df4470d11ac981,1,credit_card,1,77.9800034
6139af649e0159b8129904b8bc5a869e,1,credit_card,10,709.590027
bf63ec64b243739a224860a034cb5357,1,boleto,1,52.5
05d61bb749461f4805dbda51f767fa47,1,credit_card,18,1220.0
babcb908e411ea7b016add4ba7928922,1,credit_card,1,188.669998
d6000a48fcae57594e206e24ad3db5a8,1,credit_card,2,46.0
