order_id,payment_sequential,payment_type,payment_installments,payment_value
b9351dba71092089d0c4fdff1bb8c38b,1,credit_card,1,41.8499985
1d450eeb8b913996d213b6e22127ef22,1,credit_card,1,119.57
013bc77d3ca5fba084a241fdcb307393,2,voucher,1,17.7199993
e5af3df04e781dc26254b1bec2563848,1,credit_card,3,107.150002
6c57b7e61cc0daf0946ad4dcaac70b20,1,boleto,1,82.5299988
9189b5135ba86608fe0536717bbdecd7,1,boleto,1,126.370003
aaed8674bbb08564e753d75c698a8734,1,credit_card,8,238.809998
e680246ff33f65fe221f0e11128a4778,1,credit_card,2,50.2599983
fbacbe04cbdc1c9aadf3409a9aa1e9a0,1,credit_card,2,201.789993
658677c97b385a9be170737859d3511b,1,credit_card,1,222.839996
1d59b360ab8917af7b326a6e8709f2a1,1,debit_card,1,140.330002
a1edad7cfd5d204dd6addb0d596523ee,1,credit_card,1,57.2900009
148fe9089f2fc40b943388c2cb75c925,1,credit_card,2,350.73999
49cb71f6609cd6b341acb1cb3ea392b1,1,credit_card,2,102.18
9da7320835e438e015d139c344164285,1,boleto,1,333.850006
96a35cb03c27e713024403b81eface30,1,credit_card,4,113.139999
c7f459819fbc882d63765b5488f6fc8c,1,credit_card,8,779.77002
309db584bc8a41aab9f039b918c6b2ab,1,credit_card,5,52.0400009
8464065239cc8397a5e71c0669d924ab,1,boleto,1,33.5999985
6be65d2a1acba9c3882fe845f097c354,1,credit_card,4,163.389999
49e24f3b7bd666cfb8fcedefdf35785b,1,credit_card,8,565.5
d5fb6c4b88ed9fecd56a1debfa28c295,1,credit_card,2,83.75
64212621110bae7f5310d5737a9c8e53,1,boleto,1,122.5
341d0ee42d08b192c88aaa1c360f97e9,1,credit_card,6,154.419998
7787175cbb70f20d210824b01d4225d9,1,credit_card,2,138.600006
8765e80c5981076aac63e83d338df0e7,1,credit_card,1,128.020004
c50900d38156ee6a498f19812b8152d0,1,credit_card,1,71.0500031
9afc60b16d81f1421b53e9361273009c,1,credit_card,1,37.8400002
4ed418ef4e45eb8f9b22aee4366e9541,1,voucher,1,25.0
29743080b6ab006d94b00399ab7b47f0,1,credit_card,1,51.7099991
ff978de32e717acd3b5abe1fb069d2b6,4,voucher,1,7.67999983
9682fc7d34f0d1e84959ac32aca9074e,1,credit_card,1,38.2200012
390f7b0eca6e233bfe1584c54f97c39e,1,boleto,1,236.279999
dbe73e59815a2106ffcba61fa14592e9,1,credit_card,1,54.7900009
ed7774b614a7ad220649f09dc6a4c043,1,credit_card,1,54.8199997
cfaff268e0f68c9e833e9a57638d6fd5,1,boleto,1,51.2599983
87f78de2f8a2b3547bfebccac7357b0a,1,credit_card,3,786.5
3321e84343dd41e813cac2b2d6ed3f65,1,credit_card,4,178.270004
55e9283a19ea152d7047c8be0f5009e4,1,credit_card,1,39.5900002
198cbd4bd806061597b3f8fbdf126ad6,2,credit_card,8,556.099976
32c18d30cd806e094dffaa4a7c4c0c7e,1,credit_card,1,49.2700005
ce8394168b0c05b03e738537fbb29d2a,1,boleto,1,47.4199982
d621888cede8755cd9ddc50a33e1b398,1,credit_card,1,90.5999985
6171832455ac3fe3e62f97359da15c2b,1,credit_card,1,47.0
8514ad13664259c7e1bc7cbaa34826f0,1,credit_card,1,80.3799973
cc9760bf7b5d5b74c4d1eb1ab6405b50,1,boleto,1,37.4700012
2c7030a7601b763ef0395501c6063ab3,1,credit_card,1,65.6699982
341fde35809d4cdae709b875a0040b23,1,credit_card,2,196.380005
5204d67853f827d1ee32810bf8f2d6c2,2,voucher,1,74.6500015
73c772511dcde525870ffbe869770da0,1,credit_card,1,34.3800011
4464462d945bc41b8b7cc74d04722969,1,credit_card,1,97.6200027
4c66c3496efdc2ec571277fff303a631,1,credit_card,2,192.550003
6dd108d9c1d54a07eeb03602befafd7a,1,credit_card,1,52.0600014
994a9a6b0c7666ed14dd7790ce98bd39,1,credit_card,3,97.6500015
da291372a3562b947e6b2b57bbfa5b74,1,credit_card,1,115.339996
42006f4285a74fe6aeef976170d01e60,1,credit_card,4,400.200012
863a5aae025377c66a973980616bb64f,1,boleto,1,35.0
5ff6b1218c59006ad453dc0f33c70ec2,1,credit_card,7,78.4800034
df2b5e7523f6848076e498618e1a00d6,1,boleto,1,22.7700005
b9581bf1b646f4fc021b131e1ca4d034,1,credit_card,1,77.5400009
17369d934e18e1cb2481bc11a9dcce78,1,credit_card,1,56.5
f401cf78045d08ff9b4b96a76d4424b9,1,credit_card,10,256.690002
6b8d21bbe1e219c7b5039f232ca30e46,1,boleto,1,71.6399994
21cb4961399b846b168d0358100f473b,1,credit_card,4,65.0500031
347af76e162e8281d4d37d7d7f103f81,1,boleto,1,81.5
7204d5345f7a3370e7db75d7226d53f3,1,boleto,1,63.1500015
2132d7599832dd6bc845a7efd6f6d446,1,credit_card,1,114.440002
1ac347121eefa52ab9ed2cb87693afb0,1,credit_card,5,114.800003
c3d82084f95e12ecd6cc271e0c225175,1,credit_card,1,128.869995
efff0f02714bda94c05b552d6603f6f9,1,credit_card,1,71.9100037
5c73abbb11b2fecca387746f9bee479c,1,credit_card,5,411.209991
3f76c80c72931658268f24765a09ebae,1,credit_card,1,132.050003
2be45f506aff5e82c64c2b808fe8a93e,1,credit_card,1,47.8600006
87b4a3f473682f0b4c87060b0370d4b1,1,credit_card,3,104.860001
0e1f02c51187a6a08aa473a3a0f3bc71,1,boleto,1,135.080002
74c7a458cadc2f76c4ec8354d32d0d9d,1,credit_card,1,55.1100006
b353cc5afe48891188abd0ccadf3f543,1,credit_card,4,42.2999992
86fd04412b2f1ed2c2e1a4ac3e3eb7e8,1,credit_card,2,56.1300011
a3868921c7af20ac7aafb5e8b7b5b4ba,1,credit_card,1,64.0999985
22354baf9cca9cdfa42fa81c286e9b00,1,credit_card,6,60.7000008
807bd7d79398132db47a02f8d49c60f8,1,credit_card,5,87.7200012
1508d47584249ae1045eb47cf1653ded,1,credit_card,2,98.2200012
e1cce1b92d11a7a2edd0cbcb4de05aa5,1,boleto,1,90.7300034
27a67bd7466cbdf5af5708129e2ca7e5,1,credit_card,5,53.9500008
626c5c9bfe704ebabd98974ff8307803,1,credit_card,1,45.8600006
da1bf4bd73b666e0f4173221301aaca3,1,credit_card,7,148.229996
92be217451e443e50d816ab21286d00d,2,voucher,1,72.4300003
3ec6117e5d156dbc0eba20cf16eac9f3,1,credit_card,3,32.7700005
5cb2fb75350ea85361db1b3b7bd2495c,1,boleto,1,80.0999985
61920c076c4c9bd3f5e1cd9d42309139,1,credit_card,5,92.2799988
7656e54ae9322214b7459746ca6076a8,1,credit_card,1,38.7799988
9cf86370700477e2bf11be1e7f3d16e6,1,credit_card,6,215.039993
1a510b9dad9c83a12012f3e801a015d0,1,debit_card,1,64.6200027
d85c21edbd2d9fc056908945b37bb577,1,credit_card,10,752.039978
dcaccc51fd72c756c94ebec8b6480b51,1,boleto,1,48.4300003
f3198cf092daad25ada2e464f1471522,1,credit_card,1,38.2799988
b13ea375fe9c728832688264638f84cf,1,voucher,1,139.220001
da633678d6fbb684914e7ed5fe73c290,1,credit_card,10,242.100006
dcfabd43a5dcce53d1ca781b2efa47e3,1,boleto,1,188.779999
75020ffff57f14ba95e2562980ae510f,1,credit_card,1,53.0
7f5e0af4864278a71b1c273b11dfc090,1,credit_card,2,165.029999
af805f1566d654b87cb6d3505fc15114,1,credit_card,4,85.7399979
d0963bb4fb0e49ea7dd1b7ebece20a27,1,debit_card,1,69.4400024
4911bfcdd33739f5324b35e82e0104de,1,credit_card,9,488.700012
2c9d99ef4b6645ccf36b919ebe2b839c,1,credit_card,3,75.8499985
980496fd521b7f8fe2d75593d11ee1fb,2,credit_card,8,327.980011
29a73b04c3a24a3d00b7262ab67299ad,1,credit_card,6,61.0499992
3f07b23a477bf9013c8290afae6330d8,1,credit_card,3,36.6800003
f1adecdec113c6c915849913c65ddd59,1,credit_card,7,355.119995
8a302d5e7a9bf8493bce42dd0d629643,1,credit_card,6,307.690002
fc5d5be2bb37da8453e5496e7fdb033d,1,credit_card,1,125.660004
2d695e0d0fe5d863c921713fdc1faf7b,1,credit_card,1,61.3300018
b2a04f1e9c3932855c266b1c8ba7b7c5,1,credit_card,4,133.559998
8fdcdb0ae93912af54bc9e0ae5e1545d,1,boleto,1,217.550003
543ab3128139efe78bf5e8006ae25087,1,credit_card,8,580.440002
457ff6fc631dec2673f906c3748b24ad,1,credit_card,1,42.0099983
7eee039d49ee815e69350a021cae95fc,1,boleto,1,234.0
29aefbcf33949b65e5303167977e0362,1,voucher,1,84.8799973
1dfbde97fe9eccbac2db9ab2f3d45a9b,1,credit_card,6,348.73999
ccdb48549002b54a62ba6d41ee492980,1,credit_card,2,64.2300034
7e54f2e2af1f04c407423998a9812c73,1,credit_card,1,92.8000031
211ca17a71bd09c0686507992a585d32,1,credit_card,4,119.480003
50aee6309ac7a0d4fd5c78ac0d4e5404,1,boleto,1,277.480011
e23c047042de8af99ddee111258c121a,1,credit_card,8,375.410004
b22b324b1e1fbc78c0f7006c3eacc3a4,1,credit_card,2,76.6100006
85951c338d992f64e7abac3d611dba6d,1,credit_card,1,70.8899994
690b993c5b9c86969f5d763a0f1d5c36,1,credit_card,1,50.6199989
15faad2f4dd5cdf1bceb9b8fac8f137a,1,credit_card,1,202.160004
ce8157b7dce9a36c6ab802ad73f494e4,1,boleto,1,84.4400024
c15b82455a9be9d71574cfcd42598624,1,credit_card,6,106.5
0068468c453d28c8ef3fd089e50a5847,1,credit_card,3,489.850006
c3fd670b03599718895218d479f660b6,1,boleto,1,921.039978
82a9e8fe2ac3a3bba14bf07d4c56813a,1,boleto,1,328.600006
1dd1d53c1ea5df0ef093bf150807315f,1,boleto,1,87.5299988
ba506068ed3555effa5ca62cd1b22225,1,credit_card,1,50.8699989
f9d5369378902ad40733614f75fdc908,1,credit_card,1,41.9000015
231f5faa326e8643dc979ef4dcc9cd31,1,credit_card,1,93.6500015
c2df33f3704734147110b6685185915a,1,debit_card,1,50.0999985
e70aa4ace2e2d3140d4b09564030f5b9,1,credit_card,1,26.3899994
a101d3bd689d468c6219db22012a10d9,1,credit_card,1,25.75
86e15c44520932e049ca96660a60b776,3,voucher,1,20.0
aeb70ca14a984230b34a6cbf48fe6d8a,1,credit_card,8,184.100006
26874945bcbf47606ab08580cf923693,1,boleto,1,114.419998
467cebcc0da9e810f821e951c04dd59e,1,credit_card,1,51.3300018
080480ad9ab2cde9dd7f580cc063ecc9,1,credit_card,3,87.9700012
27b3b422cdb2f9f358214ae1b74c1365,1,credit_card,4,152.910004
832e0a03685bfc20477ea18436e023a2,1,credit_card,4,112.43
80a2390298a9aa384d2f36f18e5e4f45,1,credit_card,5,95.2200012
80fcac926630a1f8dac09acd966434ed,1,boleto,1,43.2200012
189e8f0e3028e1de97281fd91d4318fe,1,credit_card,2,98.8399963
7edf24d26573e36b72c670b3810ab3e0,1,credit_card,1,157.300003
a4b6f56ce9547b22c5e8e3e58e56ea08,1,credit_card,1,32.0
a4a234174a4aa5d0d13f339d9308c4ec,1,debit_card,1,163.059998
b77521536083d321e2947f3258b0a5c2,1,credit_card,5,56.8499985
abd3f51d3ea91685824a0975e07ab463,1,boleto,1,51.2200012
7344c860833e7ea5b676e4575b225d6c,1,credit_card,3,112.620003
a92334f188d0def0f230671c7dec9b0e,1,credit_card,10,328.540009
1697ab1c88a58d47fe0154b461397e19,1,credit_card,1,37.6800003
3e0b3c646992114caf984bb1987e23ea,1,credit_card,6,135.949997
3c87d7e874618030c19e7e58d04556a5,1,credit_card,5,59.3699989
ddf574153803a9012e68e479fa941b0f,1,credit_card,1,33.2299995
2b18686c9329e1cd201d6d4015268ca9,1,credit_card,3,143.240005
e277b1138569691c38391eeb121f3176,1,credit_card,6,65.7099991
4e906592ffe21666b515f88ec700cdeb,1,credit_card,1,57.5999985
65f2ded7b4a33849b967662492370923,1,credit_card,1,117.269997
03b0f1587efe1abafd2dfd0e900b1eb2,1,credit_card,2,149.360001
44654d9de4f0399c4419f4c790d0eeed,1,boleto,1,177.380005
0c7eb5879f5e105bea55f6edcc70659c,1,boleto,1,52.9599991
c26f9883d70cd30a8ed31f950604f053,2,voucher,1,25.0
066daea9ca27bdce0b0ef5e832427b6d,1,credit_card,2,41.3400002
2f2b6449cf42e110cd34d6d659c5075c,1,credit_card,1,65.5299988
fa65dad1b0e818e3ccc5cb0e39231352,4,voucher,1,29.1599998
37073d851c3f30deebe598e5a586bdbd,1,credit_card,1,49.4199982
addc2b54c70b7422a237c1a3494132a1,1,debit_card,1,96.6900024
b96cb3fd98ba13f5a573fc64dfe1ee10,1,credit_card,10,204.460007
82f24cd9edb3455aa561fb4553ab5d1e,1,credit_card,1,14.6899996
00bcee890eba57a9767c7b5ca12d3a1b,1,credit_card,10,772.5
7ff3ca8faea7dab783c1b45a736fb744,1,credit_card,1,99.7799988
40c89a3efbb4e5b164ffeea7085b487a,1,boleto,1,174.580002
63acd83008c876f81771b79ecaf7e27e,1,credit_card,4,186.619995
ddf7e19dc4d5ff4be22e808142f35e5d,1,credit_card,8,528.77002
c06b0f8528c7ed361a2e911e8e20a3f2,1,credit_card,1,39.1899986
9ac3e0dd6aeb10079e605b2e0f1cd7de,1,credit_card,10,576.880005
b2055cac51ad40754138bfed4d778344,1,credit_card,1,35.3600006
07182ece031138fc6c7f81b60b1eb329,1,credit_card,2,58.2400017
06ff862a85c2402aa52dc9edf150bf30,1,boleto,1,59.5299988
bf95b3f726bbc62043afc14fbfdbcdec,1,boleto,1,121.089996
b9aa04fee730826d066fd6b7f63def15,1,credit_card,2,51.2000008
b747117c2b61e77e4ca28fc2ab62860b,1,credit_card,4,65.5100021
e9613fa6e02ff8ae45f37ca30b0468a1,2,voucher,1,250.0
e627df2790ff5b0e7b40e85f8b0d9d32,1,credit_card,2,27.9799995
03f3b08f9da8df7604b68b2fd5999e9a,1,credit_card,6,106.989998
3ad3f75989908136712eba79927a805c,1,credit_card,4,158.070007
2c7f30a5aa9213081d9b5fd15877ebf9,1,credit_card,3,295.709991
41f22b2d038d74435fc732746de406d3,1,credit_card,3,169.830002
aa728e83b25c036cf32893a200faf390,1,credit_card,1,367.23999
27cbba95b3a45285af049060be4d4d10,1,credit_card,1,352.290009
7c1874537dafaf7092ff655e2d8f3ef7,1,credit_card,2,183.979996
0a9fc736e210f495e2023d3a9e10319a,1,credit_card,7,204.460007
e71a1248d8a46799adbbd50262053732,1,credit_card,8,438.820007
4c379ba0590506b26a68dc00e29ba8ba,1,credit_card,2,122.989998
26da686e870dc017cfbf9c3ce9f39d55,1,credit_card,3,69.6100006
4800f69c8e5130af7653664ac4172dad,1,credit_card,1,27.7700005
3fe47ae1928a1f0f0dd7e456c400da7b,1,credit_card,1,31.2199993
89919c333a05c327cd25b1ee32ccaca8,1,boleto,1,164.720001
bfe3860674d71c4a8693185caa8b2c65,1,credit_card,5,116.059998
47a53fe6f92821c8b0ecd40dedee5d6a,1,credit_card,10,790.5
3663f9f8556770522d4bba16590ee243,1,credit_card,6,459.119995
4d51efabbf910d08f6cd53443acfb25e,1,boleto,1,52.0
581e3fa3023c8c6a8a485e6f8e52ce2d,1,boleto,1,31.3799992
4c225b047eda6a8fcff282ce94b8fcc8,1,credit_card,4,272.230011
0d8bde7325af3ab269064a609e832c91,1,credit_card,5,433.140015
14fc11541ec454b0a370072e1e9f59a0,1,credit_card,4,105.279999
845686dd9137013d73ed42078be18809,1,credit_card,8,238.479996
8e01476de7658766c75d118e291d2b16,1,credit_card,1,83.3499985
1dbff949801376b8795a093d31cfe205,1,credit_card,1,66.3799973
88b27cca63e8b8a0a52eabd8e17cd52c,1,credit_card,3,83.7900009
a2a7169e4204a769d0c0f85581e7f139,1,credit_card,3,121.849998
113c27b79eb067ecd214d592db312190,1,credit_card,10,105.279999
5f21d6ba0223730d3d05730e3b8fa4b2,1,credit_card,1,56.7700005
64b68fbc3e28283e10fc7a8cdb828f2a,1,credit_card,3,131.570007
fa5f88521abe0927f354980a9648e15b,1,credit_card,18,514.48999
a48785f2d133daf40341171f96f31b7b,1,credit_card,1,339.309998
22821986209b9ac29a9b23ac492b2844,1,credit_card,4,164.820007
e3369fffb9c064e20cc82f4f612ce0ca,1,credit_card,1,75.3000031
f6ef0c6575034b2fe19ec54a07aa3633,1,credit_card,5,111.019997
88d95fe1b916ad9ae117e52dd078e0fb,1,credit_card,4,70.4599991
52ea9e95e801ad09b7489b89c3b49dea,1,credit_card,3,124.019997
73b3f1016ed8574c8260d57ac56522ee,1,boleto,1,68.6500015
c34da1288f178b15970f8d7aa8c45cbf,1,credit_card,1,28.3899994
53f1a0f9f533c37005dfe8547756a1af,1,credit_card,4,180.789993
708d24301975cd5be16d65c280b4b2f0,1,credit_card,4,44.6899986
27428009109805ea69e0638806aa97ef,1,credit_card,2,91.6600037
a7b8a73bcc7bf3850dc9f4907c5ee6f2,1,boleto,1,644.450012
8c46303a8d94eac65d84d4e8b500b65d,1,credit_card,10,178.559998
99e5f0c685ca94e5a1c7134b1898bb1a,1,credit_card,3,38.9399986
37974418f119afe7a1c6025eeea7c07a,1,credit_card,10,148.679993
a1eca0e86d2739a6adeb18015e4bc249,1,credit_card,2,66.1100006
32eb9533178668935fffbc324671e9d2,1,credit_card,5,107.849998
667a6d329a62f026cfb2e41a6510a858,1,credit_card,3,71.6299973
9c7c35b65031cb7fa78dbac4e2e2537b,1,credit_card,1,61.9900017
f4da7d0ac805794a8e666416f2c20f60,1,credit_card,3,38.75
576c48f481f95199130fe941c49c944e,1,boleto,1,44.8499985
1573c1514d9e6b02151d3f7a1e9b0b20,1,debit_card,1,174.160004
8e3e95c75ca8b9168011d70008721a8e,1,credit_card,2,175.080002
749ec71b70b508ead61c6993ba55fdd5,1,credit_card,3,78.1999969
10a59a093f3cdb6180f929e3e5637728,1,credit_card,3,71.4300003
c80905206d43c8d2105bc9c7fee90ae5,1,credit_card,6,139.330002
a92bb0beb3fd226d50671cf17587f289,1,boleto,1,134.339996
c589e814418706326aedc9f6760fb8e4,1,credit_card,3,107.779999
122d77201f2281c9420f54d73240b310,1,credit_card,3,80.7300034
368be3e65256098afbe3903548d47912,1,boleto,1,153.009995
07bebe0626c8053ad425381fe0882655,1,boleto,1,77.5699997
4c3849a3e78ef73e3e3fac21b104b67f,1,credit_card,4,137.990005
38e2829123a2bd1cbe111564824d0abb,1,credit_card,4,239.639999
9524a52b2633d2f96da98b947c60a4de,1,credit_card,4,217.639999
d4196928f507b9d28c258f1ab20dc397,1,boleto,1,137.660004
7c6a24cab7128145feb51412987798c6,1,boleto,1,39.9700012
443116e07cc2239474704eeca0f80694,1,credit_card,7,148.279999
b367cc1437c9d0b2794f759930e61eba,1,credit_card,4,83.0299988
d8869b7bf74e01d8de9c3f1a58352113,1,credit_card,2,90.6999969
362cdbf5a3b5f297257f6e67be534a27,2,voucher,1,13.6300001
7a76b222b6be79748cd291410b57c160,1,credit_card,1,70.3799973
1b3502b901fcba41838c8d41dff38327,1,credit_card,6,140.039993
f3935aaef43afc2bf5a9426006ac69b0,1,credit_card,1,198.259995
0753ba0519dd531e78e0abdedb16be35,1,credit_card,1,143.699997
bfb369fd1877d8e3192f79562eacb5e8,1,credit_card,1,32.75
b522474ba0639dd0385e4918d46ddcba,1,credit_card,1,83.1399994
321d8eaca23d22fe7ee30eb4125b7efa,1,credit_card,1,43.7799988
de161a8bf65f0031f67920312df2b0ec,1,credit_card,8,634.830017
199252c8392d7a5363c63e239086c091,1,credit_card,3,99.0
5115750c51f268f7427daf3657d1a699,1,credit_card,3,145.470001
421eaa852399cc515551fab116db12fe,1,credit_card,3,34.0900002
13a244719c4545551ba9e65d3649168f,1,boleto,1,128.050003
4aa2c369fa1e9993bdf69bc12ee57abb,1,credit_card,1,64.0
92692f8437b5bc1db9cc256b4a4cff74,1,credit_card,3,122.5
61ef5e0982e79d6bdb7d3734b7ed8df7,1,credit_card,3,132.949997
8b0128d6fee114eb818400897a13c6e7,1,credit_card,1,37.7200012
65c863d90026e9dd4888e28d2135c983,2,voucher,1,50.0
c2f065051bb7c9e7f88ebc998f332968,1,credit_card,3,37.3699989
5b2e70f861de8953b06ea667adc2eb4e,1,credit_card,3,258.709991
9e8d7ab8137bcd3cfeac577dddf35592,2,voucher,1,100.0
e22da8f5aa7c1414020c647664a8483b,1,credit_card,1,84.8099976
e417eb578007d00c0b658bc321e625fb,1,credit_card,6,111.019997
e147ca8da0685dd93cd1c619d1b776ac,1,credit_card,3,72.7799988
1767c122a3ee029a66f97b74a2538d2e,1,credit_card,1,119.839996
6b79c53cc0f1caf6aa3b3c6729cbaa15,1,credit_card,3,62.5
cf40f4e7a565c0a50f13f0d95f3f3cc0,1,boleto,1,45.8899994
a0ce637ae9c3e3dedcf9dea3715b7331,1,credit_card,5,143.039993
521eea255d54a537e8889bb61072923d,1,credit_card,2,96.7099991
62c5d13fc49db297fd55a998c9cde780,1,credit_card,4,82.9499969
c0ed812b599ef187f8d89f8723dda7e8,1,credit_card,10,159.020004
8d5af908ce8ffa721a9f665abb660200,1,credit_card,2,64.0
cbcdbe6b464173a568087f71cc7593f5,1,credit_card,7,578.780029
5f2dab3e956c0fd71c9df923c30faf33,1,credit_card,3,34.75
6c47b95ad53fe1aae994040c6de9ed16,1,credit_card,9,476.98999
e18b80a24c2ceaf4de431f7a9b042f10,1,credit_card,2,103.550003
c785921c49242bfac499ee30c455154f,1,boleto,1,90.7300034
968ba56969b76f24ea8b93d8a5bb768a,1,credit_card,8,423.209991
cb2acc8f1def3d443b4716cdc8188102,1,credit_card,1,35.6899986
10988ba9421ea800479bf84c9e8ae1a0,1,credit_card,3,72.7799988
46919c41f3e2b0e06e6fe85383250e9a,1,credit_card,1,50.4500008
3933b7e5a1db4b87455b4c0a6c561690,1,boleto,1,57.5299988
578e406b34a3ef878b509b9fe1813dda,1,boleto,1,66.8099976
8e4090f70c05cc129247bc0edc095dbd,1,credit_card,2,108.110001
a4a299d455f10745e482d45fa2627558,1,boleto,1,115.050003
607a624a0fb32899edc4e3f9c9b24189,1,boleto,1,548.419983
a910d527d324ae071c473e5154238031,1,credit_card,8,241.149994
9ba51431194758a07b4d5a2164813d03,1,credit_card,1,26.6000004
f2276aedc1503afbb1927eeaeae27a7b,1,credit_card,1,52.8300018
7f323198e815792fca0a3a19277e0bd6,1,credit_card,1,186.550003
d67d037cf424eb6cf603ae4e9d344542,1,credit_card,5,57.7999992
775130c792f4c6460c63162e994a1114,1,credit_card,2,273.269989
128874d639055ad5609b5269defad1c3,1,credit_card,1,103.650002
69dfe792c019bf6ffda89f85c1e9623e,1,credit_card,4,156.440002
c467181d4844c139feaec6947fd94606,1,credit_card,1,84.8099976
10301e5344cb0afaf8df8ab85051ce2e,1,credit_card,5,274.23999
20c98a39c44583471ee358e7fa0db82f,2,voucher,1,14.4300003
b74a164aa1b796aba8ed356ed4733db8,1,boleto,1,81.2399979
02efbfba398618f44f8c4097d6822ddd,1,credit_card,1,37.3699989
47950fd9593ec583d56bcc690f12e245,1,boleto,1,111.330002
a5065fe7bc5f7610327f36842025dec0,1,credit_card,2,40.0999985
c8c4cee82cc04a8966a13f97e9366b82,2,voucher,1,250.0
bd80c61aa79867f184f4b01d69b6c03c,1,voucher,1,93.1200027
41a48f4dc75f01b16dfa7e32cb456ebc,1,credit_card,2,129.410004
660c976728efa9f8a9994a7521abf686,1,boleto,1,33.0
526298482ad701ff69888f90db67ca2a,1,credit_card,1,32.3800011
70635d01f32a4247c5afa2052215d892,1,credit_card,10,117.690002
c98c07a025d81c2340fa5495602c2312,1,credit_card,2,51.7099991
2f9d5a38c98570700418e8e091e56f16,1,credit_card,2,90.1699982
51cb8de840f89dc3988470b2ee262f1f,1,credit_card,1,142.600006
5e4c365dd3cf7769a88981f408d069d3,1,boleto,1,107.870003
8b3897d09733e44ebef690b9a5874687,1,credit_card,1,44.5900002
7954e34924fab98d2e26924451086ad6,1,credit_card,1,48.2200012
6afa4d330be6f76da03b1420c1a59c45,1,credit_card,3,121.389999
10a4af81f471c29f5f5d3864e3c8dfab,1,credit_card,1,43.6199989
42d18cc0399f54454215946af6ef3252,1,credit_card,10,106.160004
cf38c31c188359d5573787afd3004356,1,credit_card,10,258.700012
1226bc7c4bdd186e5e12d4c3ced73cac,1,credit_card,2,44.5
5659543f2c384877607595dab0690d5d,1,credit_card,2,155.229996
d62a17b3c34827259aa27647123f551e,1,credit_card,10,332.859985
0a02d8b1995030c91c63add1acba1fb2,1,voucher,1,102.82
3ce23ec58b30f84a32003c7bf535d14f,1,credit_card,4,40.5200005
f6cf20d8d6692cf6d99a4db211c2f891,1,boleto,1,54.0900002
b626a11507dbce56f74a5b1b1a6af615,1,credit_card,3,37.9500008
e9ce52cd563d0124dced659e69eab10a,1,boleto,1,312.910004
11e1ed3bdff66e40249e686b93e657ba,1,credit_card,8,177.860001
a09b5dbc48f0a699ca8de9d8c2f18867,1,credit_card,1,74.9599991
23e9f8ff4531eef8fbeb21efcf4ca260,1,credit_card,14,144.429993
